stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.616,-5.277,-3.271,0.358,0.243,-1.652,0.527,-0.382,0.867,1353436914.503,1584,0,0,0.496
norefined,2,-2.167,-5.433,-3.363,0.289,0.184,-1.678,0.476,-0.349,0.815,970154710.859,1584,0,0,0.399
norefined,3,-1.695,-5.563,-3.444,0.247,0.152,-1.694,0.454,-0.334,0.795,597404058.603,1584,0,0,0.305
norefined,4,-1.209,-5.665,-3.496,0.242,0.139,-1.693,0.457,-0.326,0.791,469173203.139,1584,0,0,0.213
norefined,5,-1.586,-5.673,-3.423,0.177,0.102,-1.401,0.512,-0.337,0.697,520000543.910,1584,0,0,0.280
norefined,6,-1.097,-5.768,-3.469,0.183,0.097,-1.396,0.520,-0.330,0.698,433190891.127,1584,0,0,0.190
norefined,7,-1.525,-5.767,-3.369,0.139,0.086,-1.172,0.558,-0.348,0.644,476076190.303,1584,0,0,0.264
norefined,8,-1.035,-5.857,-3.412,0.153,0.084,-1.167,0.566,-0.343,0.648,403562412.998,1584,0,0,0.177
norefined,9,-1.485,-5.849,-3.308,0.113,0.083,-0.984,0.593,-0.357,0.614,445591174.401,1584,0,0,0.254
norefined,10,-0.995,-5.936,-3.349,0.131,0.084,-0.980,0.601,-0.354,0.620,381464363.158,1584,0,0,0.168
refined,11,-0.995,-5.936,-3.349,0.131,0.084,-0.980,0.601,-0.354,0.620,381464363.158,1584,0,0,0.168
refined,12,-0.827,-4.804,-2.409,-0.342,0.402,0.379,0.128,0.187,0.388,234005866.142,1584,0,0,0.172
refined,13,-0.691,-4.090,-2.134,-0.194,0.334,0.154,0.144,0.232,0.441,220971819.454,1584,0,0,0.169
refined,14,-0.605,-3.536,-1.840,-0.155,0.320,0.135,0.099,0.274,0.375,217501828.747,1584,0,0,0.171
refined,15,-0.538,-3.120,-1.630,-0.127,0.314,0.117,0.041,0.291,0.330,214847847.308,1584,0,0,0.172
refined,16,-0.493,-2.847,-1.492,-0.109,0.306,0.109,0.005,0.299,0.297,213245073.912,1584,0,0,0.173
refined,17,-0.468,-2.689,-1.412,-0.100,0.300,0.105,-0.014,0.301,0.278,212560676.279,1584,0,0,0.174
refined,18,-0.454,-2.605,-1.369,-0.095,0.297,0.103,-0.024,0.302,0.267,212332414.382,1584,0,0,0.174
refined,19,-0.447,-2.561,-1.347,-0.093,0.295,0.101,-0.030,0.302,0.261,212265960.758,1584,0,0,0.174
refined,20,-0.443,-2.539,-1.336,-0.092,0.294,0.100,-0.032,0.302,0.258,212247896.969,1584,0,0,0.174
