stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.437,-5.986,-3.519,1.889,0.556,0.236,-0.635,0.333,0.493,1121322537.975,1584,0,0,0.073
norefined,2,-0.890,-6.032,-3.475,1.759,0.519,0.138,-0.651,0.308,0.385,747966919.778,1584,0,0,0.148
norefined,3,-1.092,-6.155,-3.373,1.419,0.425,0.024,-0.597,0.381,0.189,616937318.166,1584,0,0,0.177
norefined,4,-0.989,-6.298,-3.263,1.046,0.318,-0.076,-0.530,0.506,0.027,514632431.019,1584,0,0,0.157
norefined,5,-1.143,-6.397,-3.142,0.684,0.287,-0.133,-0.397,0.567,-0.186,460651408.409,1584,0,0,0.179
norefined,6,-0.749,-6.504,-3.170,0.539,0.133,-0.183,-0.317,0.497,-0.341,500028839.744,1584,0,0,0.115
norefined,7,-1.229,-6.450,-3.180,0.493,0.215,-0.163,-0.247,0.505,-0.391,448919223.131,1584,0,0,0.191
norefined,8,-0.770,-6.536,-3.233,0.449,0.080,-0.207,-0.235,0.457,-0.460,483661922.776,1584,0,0,0.118
norefined,9,-1.251,-6.480,-3.238,0.404,0.167,-0.184,-0.171,0.481,-0.495,441697401.796,1584,0,0,0.193
norefined,10,-0.786,-6.569,-3.284,0.380,0.040,-0.229,-0.170,0.433,-0.549,474324966.241,1584,0,0,0.120
refined,11,-1.251,-6.480,-3.238,0.404,0.167,-0.184,-0.171,0.481,-0.495,441697401.796,1584,0,0,0.193
refined,12,-1.660,-10.237,-5.068,0.062,0.062,-0.287,1.045,0.328,-0.643,366568629.107,1584,0,0,0.162
refined,13,-2.857,-17.389,-8.872,-0.242,0.581,-0.924,2.172,-0.069,-1.580,341383308.825,1584,0,0,0.164
refined,14,-3.462,-20.611,-10.323,-0.129,0.442,-1.326,2.396,0.229,-2.646,333891139.410,1584,0,0,0.168
refined,15,-4.319,-25.098,-12.306,0.063,0.107,-1.893,2.461,0.842,-4.292,327819060.244,1584,0,0,0.172
refined,16,-4.940,-28.528,-14.117,0.024,0.075,-2.327,2.587,0.985,-5.141,326471884.311,1584,0,0,0.173
refined,17,-4.979,-28.420,-14.158,0.029,-0.078,-2.514,2.577,0.974,-4.926,325638510.064,1584,0,0,0.175
refined,18,-6.137,-34.585,-17.396,0.009,-0.135,-3.288,3.111,1.162,-6.285,324437523.750,1584,0,0,0.177
refined,19,-5.931,-32.844,-16.671,-0.060,-0.466,-3.322,2.924,1.018,-5.144,322586561.483,1584,0,0,0.181
refined,20,-10.951,-59.994,-30.759,0.162,-0.692,-6.641,5.704,2.184,-10.595,317937015.778,1584,0,0,0.183
