stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.251,"[-1.897, -0.604]",0.647,-3.226,0.002
norefined,c,-6.480,"[-9.946, -3.015]",3.466,-3.119,0.003
norefined,s,-3.238,"[-4.97, -1.507]",1.731,-3.120,0.003
norefined,k0,0.404,"[-0.435, 1.243]",0.839,0.803,0.425
norefined,k1,0.167,"[-0.665, 0.999]",0.832,0.334,0.739
norefined,k2,-0.184,"[-0.956, 0.588]",0.772,-0.398,0.692
norefined,k3,-0.171,"[-1.402, 1.061]",1.232,-0.231,0.818
norefined,k4,0.481,"[-0.354, 1.317]",0.835,0.961,0.340
norefined,k5,-0.495,"[-1.551, 0.56]",1.055,-0.783,0.436
refined,tt,-10.951,"[-29.926, 8.023]",18.975,-0.963,0.339
refined,c,-59.994,"[-162.626, 42.638]",102.632,-0.975,0.333
refined,s,-30.759,"[-82.801, 21.283]",52.042,-0.986,0.328
refined,k0,0.162,"[-3.412, 3.736]",3.574,0.076,0.940
refined,k1,-0.692,"[-4.163, 2.78]",3.471,-0.332,0.741
refined,k2,-6.641,"[-19.229, 5.946]",12.587,-0.880,0.382
refined,k3,5.704,"[-6.359, 17.766]",12.063,0.789,0.433
refined,k4,2.184,"[-4.972, 9.341]",7.156,0.509,0.612
refined,k5,-10.595,"[-31.153, 9.964]",20.559,-0.860,0.393
