stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.981,"[-1.784, -0.179]",0.802,-2.040,0.045
norefined,c,-4.820,"[-9.478, -0.161]",4.658,-1.726,0.089
norefined,s,-2.267,"[-4.168, -0.365]",1.902,-1.988,0.051
norefined,k0,0.645,"[-0.231, 1.521]",0.876,1.227,0.224
norefined,k1,-0.510,"[-1.683, 0.663]",1.173,-0.725,0.471
norefined,k2,0.772,"[-0.366, 1.91]",1.138,1.132,0.262
norefined,k3,0.376,"[-0.685, 1.437]",1.061,0.591,0.556
norefined,k4,-0.232,"[-1.297, 0.834]",1.065,-0.363,0.718
norefined,k5,-0.854,"[-1.73, 0.023]",0.876,-1.625,0.109
refined,tt,-1.929,"[-3.254, -0.604]",1.325,-2.428,0.018
refined,c,-13.282,"[-23.335, -3.23]",10.052,-2.204,0.031
refined,s,-6.519,"[-11.003, -2.035]",4.484,-2.425,0.018
refined,k0,-1.781,"[-4.412, 0.85]",2.631,-1.129,0.263
refined,k1,-1.642,"[-3.671, 0.387]",2.029,-1.350,0.182
refined,k2,2.694,"[-1.084, 6.472]",3.778,1.189,0.238
refined,k3,0.120,"[-1.98, 2.221]",2.101,0.096,0.924
refined,k4,-1.207,"[-4.15, 1.736]",2.943,-0.684,0.496
refined,k5,1.031,"[-0.448, 2.51]",1.479,1.163,0.249
