stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.557,"[-0.886, -0.227]",0.329,-2.819,0.006
norefined,c,-4.779,"[-7.633, -1.925]",2.854,-2.793,0.007
norefined,s,-2.468,"[-3.816, -1.119]",1.348,-3.053,0.003
norefined,k0,0.854,"[0.101, 1.608]",0.753,1.891,0.063
norefined,k1,-0.458,"[-1.234, 0.318]",0.776,-0.984,0.329
norefined,k2,0.715,"[-0.032, 1.462]",0.747,1.596,0.115
norefined,k3,0.412,"[-0.338, 1.162]",0.750,0.917,0.363
norefined,k4,-0.040,"[-0.661, 0.581]",0.621,-0.107,0.915
norefined,k5,-0.755,"[-1.454, -0.056]",0.699,-1.801,0.076
refined,tt,-0.739,"[-1.087, -0.39]",0.348,-3.537,0.001
refined,c,-4.052,"[-6.17, -1.934]",2.118,-3.191,0.002
refined,s,-2.652,"[-3.927, -1.377]",1.275,-3.470,0.001
refined,k0,0.559,"[-0.016, 1.135]",0.575,1.621,0.110
refined,k1,0.056,"[-0.594, 0.705]",0.649,0.143,0.886
refined,k2,0.110,"[-0.529, 0.749]",0.639,0.287,0.775
refined,k3,-0.009,"[-0.57, 0.553]",0.561,-0.026,0.979
refined,k4,-0.400,"[-0.958, 0.158]",0.558,-1.196,0.236
refined,k5,-0.067,"[-0.534, 0.4]",0.467,-0.238,0.813
