stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.456,"[-2.485, -0.426]",1.030,-2.822,0.006
norefined,c,-5.184,"[-9.142, -1.227]",3.957,-2.615,0.011
norefined,s,-3.452,"[-6.055, -0.849]",2.603,-2.647,0.010
norefined,k0,-1.142,"[-2.557, 0.272]",1.414,-1.612,0.112
norefined,k1,-0.849,"[-2.183, 0.484]",1.334,-1.271,0.208
norefined,k2,-0.432,"[-1.313, 0.449]",0.881,-0.979,0.331
norefined,k3,-0.753,"[-2.32, 0.814]",1.567,-0.960,0.341
norefined,k4,-0.956,"[-2.596, 0.685]",1.640,-1.163,0.249
norefined,k5,-0.322,"[-1.538, 0.893]",1.215,-0.530,0.598
refined,tt,-0.811,"[-1.068, -0.555]",0.257,-6.311,0.000
refined,c,-4.256,"[-5.809, -2.704]",1.553,-5.472,0.000
refined,s,-2.434,"[-3.207, -1.66]",0.773,-6.280,0.000
refined,k0,-0.034,"[-0.498, 0.429]",0.463,-0.148,0.883
refined,k1,0.228,"[-0.126, 0.582]",0.354,1.288,0.202
refined,k2,-0.187,"[-0.57, 0.196]",0.383,-0.976,0.333
refined,k3,0.231,"[-0.302, 0.764]",0.533,0.866,0.390
refined,k4,-0.152,"[-0.576, 0.273]",0.425,-0.712,0.479
refined,k5,0.241,"[-0.184, 0.667]",0.425,1.131,0.262
