stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.401,"[-2.379, -0.422]",0.978,-2.858,0.006
norefined,c,-5.233,"[-8.978, -1.489]",3.745,-2.789,0.007
norefined,s,-3.326,"[-5.914, -0.738]",2.588,-2.565,0.013
norefined,k0,-1.354,"[-2.905, 0.198]",1.552,-1.742,0.086
norefined,k1,-0.985,"[-2.414, 0.443]",1.429,-1.376,0.173
norefined,k2,-0.464,"[-1.391, 0.464]",0.927,-0.998,0.322
norefined,k3,-0.803,"[-2.426, 0.821]",1.623,-0.987,0.327
norefined,k4,-1.020,"[-2.788, 0.748]",1.768,-1.152,0.253
norefined,k5,-0.436,"[-1.714, 0.842]",1.278,-0.681,0.498
refined,tt,-1.050,"[-1.43, -0.671]",0.379,-5.527,0.000
refined,c,-7.133,"[-9.987, -4.278]",2.854,-4.988,0.000
refined,s,-3.218,"[-4.474, -1.963]",1.256,-5.116,0.000
refined,k0,-0.080,"[-0.752, 0.592]",0.672,-0.238,0.813
refined,k1,0.108,"[-0.309, 0.525]",0.417,0.515,0.608
refined,k2,0.337,"[-0.188, 0.861]",0.525,1.281,0.204
refined,k3,-0.210,"[-0.898, 0.479]",0.689,-0.608,0.546
refined,k4,0.087,"[-0.427, 0.602]",0.515,0.339,0.735
refined,k5,-0.101,"[-0.689, 0.488]",0.588,-0.341,0.734
