attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.409,"[-0.628, -0.191]",0.219,-3.119,0.003,10.006,ngd,18,351852085.118,0.192,-1.000,0.591,0,0,fn
c,-4.174,"[-6.076, -2.272]",1.902,-3.661,0.000,10.006,ngd,18,351852085.118,0.192,-6.000,1.826,0,0,fn
s,-2.437,"[-3.583, -1.291]",1.146,-3.547,0.001,10.006,ngd,18,351852085.118,0.192,-3.000,0.563,0,0,fn
k0,-0.548,"[-1.398, 0.302]",0.850,-1.076,0.286,10.006,ngd,18,351852085.118,0.192,0.000,-0.548,0,0,fp
k1,-1.099,"[-1.904, -0.295]",0.805,-2.279,0.026,10.006,ngd,18,351852085.118,0.192,0.000,-1.099,0,1,fp
k2,-0.106,"[-0.607, 0.395]",0.501,-0.353,0.726,10.006,ngd,18,351852085.118,0.192,0.000,-0.106,0,0,fp
k3,0.134,"[-0.462, 0.731]",0.596,0.376,0.708,10.006,ngd,18,351852085.118,0.192,0.000,0.134,0,0,fp
k4,0.704,"[-0.059, 1.466]",0.762,1.540,0.128,10.006,ngd,18,351852085.118,0.192,0.000,0.704,0,0,fp
k5,-0.132,"[-0.692, 0.428]",0.560,-0.394,0.695,10.006,ngd,18,351852085.118,0.192,0.000,-0.132,0,0,fp
vot,0.098,,,,,10.006,ngd,18,351852085.118,0.192,0.167,-0.069,0,0,fn
tt,0.013,"[-0.277, 0.303]",0.290,0.074,0.941,10.432,lm,18,1493468968.579,0.395,-1.000,1.013,1,0,fn
c,-4.043,"[-8.179, 0.094]",4.136,-1.630,0.108,10.432,lm,18,1493468968.579,0.395,-6.000,1.957,1,0,fn
s,-1.486,"[-3.465, 0.493]",1.979,-1.252,0.215,10.432,lm,18,1493468968.579,0.395,-3.000,1.514,1,0,fn
k0,-1.204,"[-3.49, 1.081]",2.285,-0.879,0.383,10.432,lm,18,1493468968.579,0.395,0.000,-1.204,0,0,fp
k1,-1.865,"[-4.583, 0.853]",2.718,-1.144,0.257,10.432,lm,18,1493468968.579,0.395,0.000,-1.865,0,0,fp
k2,-0.320,"[-1.665, 1.025]",1.345,-0.397,0.693,10.432,lm,18,1493468968.579,0.395,0.000,-0.320,0,0,fp
k3,-0.672,"[-2.261, 0.917]",1.589,-0.705,0.483,10.432,lm,18,1493468968.579,0.395,0.000,-0.672,0,0,fp
k4,1.394,"[-0.761, 3.55]",2.156,1.079,0.285,10.432,lm,18,1493468968.579,0.395,0.000,1.394,0,0,fp
k5,-0.721,"[-2.357, 0.915]",1.636,-0.735,0.465,10.432,lm,18,1493468968.579,0.395,0.000,-0.721,0,0,fp
vot,-0.003,,,,,10.432,lm,18,1493468968.579,0.395,0.167,-0.170,0,0,fn
tt,-0.908,"[-1.316, -0.499]",0.408,-3.707,0.000,20.256,ngd+lm,18,134953207.237,0.119,-1.000,0.092,0,0,fn
c,-5.537,"[-7.767, -3.307]",2.230,-4.141,0.000,20.256,ngd+lm,18,134953207.237,0.119,-6.000,0.463,0,0,fn
s,-2.829,"[-4.036, -1.622]",1.207,-3.910,0.000,20.256,ngd+lm,18,134953207.237,0.119,-3.000,0.171,0,0,fn
k0,-0.215,"[-0.753, 0.324]",0.539,-0.665,0.508,20.256,ngd+lm,18,134953207.237,0.119,0.000,-0.215,0,0,fp
k1,0.544,"[0.022, 1.065]",0.522,1.738,0.087,20.256,ngd+lm,18,134953207.237,0.119,0.000,0.544,0,1,fp
k2,0.024,"[-0.396, 0.444]",0.420,0.097,0.923,20.256,ngd+lm,18,134953207.237,0.119,0.000,0.024,0,0,fp
k3,-0.142,"[-0.594, 0.311]",0.452,-0.522,0.603,20.256,ngd+lm,18,134953207.237,0.119,0.000,-0.142,0,0,fp
k4,0.011,"[-0.435, 0.458]",0.447,0.043,0.966,20.256,ngd+lm,18,134953207.237,0.119,0.000,0.011,0,0,fp
k5,-0.053,"[-0.408, 0.302]",0.355,-0.249,0.804,20.256,ngd+lm,18,134953207.237,0.119,0.000,-0.053,0,0,fp
vot,0.164,,,,,20.256,ngd+lm,18,134953207.237,0.119,0.167,-0.003,0,0,fn
