stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.262,"[-2.397, -0.126]",1.136,-2.218,0.030
norefined,c,-4.779,"[-8.786, -0.772]",4.007,-2.381,0.020
norefined,s,-3.233,"[-6.064, -0.402]",2.831,-2.280,0.026
norefined,k0,0.099,"[-1.769, 1.967]",1.868,0.106,0.916
norefined,k1,1.354,"[-0.084, 2.793]",1.439,1.879,0.065
norefined,k2,0.606,"[-1.612, 2.825]",2.219,0.546,0.587
norefined,k3,-1.322,"[-3.456, 0.812]",2.134,-1.237,0.221
norefined,k4,-0.410,"[-2.801, 1.982]",2.392,-0.342,0.733
norefined,k5,1.138,"[-0.877, 3.154]",2.016,1.127,0.264
refined,tt,-1.262,"[-2.397, -0.126]",1.136,-2.218,0.030
refined,c,-4.779,"[-8.786, -0.772]",4.007,-2.381,0.020
refined,s,-3.233,"[-6.064, -0.402]",2.831,-2.280,0.026
refined,k0,0.099,"[-1.769, 1.967]",1.868,0.106,0.916
refined,k1,1.354,"[-0.084, 2.793]",1.439,1.879,0.065
refined,k2,0.606,"[-1.612, 2.825]",2.219,0.546,0.587
refined,k3,-1.322,"[-3.456, 0.812]",2.134,-1.237,0.221
refined,k4,-0.410,"[-2.801, 1.982]",2.392,-0.342,0.733
refined,k5,1.138,"[-0.877, 3.154]",2.016,1.127,0.264
