attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.262,"[-2.397, -0.126]",1.136,-2.218,0.030,66,0.800,819332233.758,0.233,-1.000,-0.262,0,0,fn
c,-4.779,"[-8.786, -0.772]",4.007,-2.381,0.020,66,0.800,819332233.758,0.233,-6.000,1.221,0,0,fn
s,-3.233,"[-6.064, -0.402]",2.831,-2.280,0.026,66,0.800,819332233.758,0.233,-3.000,-0.233,0,0,fn
k0,0.099,"[-1.769, 1.967]",1.868,0.106,0.916,66,0.800,819332233.758,0.233,0.000,0.099,0,0,fp
k1,1.354,"[-0.084, 2.793]",1.439,1.879,0.065,66,0.800,819332233.758,0.233,0.000,1.354,0,1,fp
k2,0.606,"[-1.612, 2.825]",2.219,0.546,0.587,66,0.800,819332233.758,0.233,0.000,0.606,0,0,fp
k3,-1.322,"[-3.456, 0.812]",2.134,-1.237,0.221,66,0.800,819332233.758,0.233,0.000,-1.322,0,0,fp
k4,-0.410,"[-2.801, 1.982]",2.392,-0.342,0.733,66,0.800,819332233.758,0.233,0.000,-0.410,0,0,fp
k5,1.138,"[-0.877, 3.154]",2.016,1.127,0.264,66,0.800,819332233.758,0.233,0.000,1.138,0,0,fp
vot,0.264,,,,,66,0.800,819332233.758,0.233,0.167,0.097,0,0,fn
tt,-0.298,"[-0.414, -0.182]",0.116,-5.126,0.000,66,0.900,295450557.930,0.152,-1.000,0.702,0,0,fn
c,-2.100,"[-2.816, -1.383]",0.717,-5.848,0.000,66,0.900,295450557.930,0.152,-6.000,3.900,0,0,fn
s,-0.957,"[-1.318, -0.596]",0.361,-5.285,0.000,66,0.900,295450557.930,0.152,-3.000,2.043,0,0,fn
k0,0.445,"[0.007, 0.884]",0.439,2.026,0.047,66,0.900,295450557.930,0.152,0.000,0.445,0,1,fp
k1,0.495,"[0.177, 0.812]",0.317,3.112,0.003,66,0.900,295450557.930,0.152,0.000,0.495,0,1,fp
k2,-0.169,"[-0.621, 0.282]",0.451,-0.749,0.456,66,0.900,295450557.930,0.152,0.000,-0.169,0,0,fp
k3,-0.413,"[-0.868, 0.042]",0.455,-1.814,0.074,66,0.900,295450557.930,0.152,0.000,-0.413,0,1,fp
k4,0.016,"[-0.477, 0.509]",0.493,0.065,0.948,66,0.900,295450557.930,0.152,0.000,0.016,0,0,fp
k5,0.249,"[-0.185, 0.684]",0.435,1.145,0.256,66,0.900,295450557.930,0.152,0.000,0.249,0,0,fp
vot,0.142,,,,,66,0.900,295450557.930,0.152,0.167,-0.025,0,0,fn
tt,-1.097,"[-1.859, -0.335]",0.762,-2.874,0.005,66,1.100,198891292.911,0.158,-1.000,-0.097,0,0,fn
c,-7.036,"[-11.507, -2.565]",4.471,-3.141,0.003,66,1.100,198891292.911,0.158,-6.000,-1.036,0,0,fn
s,-3.235,"[-5.412, -1.059]",2.177,-2.967,0.004,66,1.100,198891292.911,0.158,-3.000,-0.235,0,0,fn
k0,-0.134,"[-1.335, 1.067]",1.201,-0.223,0.825,66,1.100,198891292.911,0.158,0.000,-0.134,0,0,fp
k1,-0.176,"[-1.225, 0.873]",1.049,-0.335,0.739,66,1.100,198891292.911,0.158,0.000,-0.176,0,0,fp
k2,0.355,"[-1.064, 1.774]",1.419,0.499,0.619,66,1.100,198891292.911,0.158,0.000,0.355,0,0,fp
k3,0.618,"[-0.657, 1.893]",1.275,0.968,0.337,66,1.100,198891292.911,0.158,0.000,0.618,0,0,fp
k4,-0.506,"[-1.599, 0.588]",1.094,-0.922,0.360,66,1.100,198891292.911,0.158,0.000,-0.506,0,0,fp
k5,-0.693,"[-2.053, 0.667]",1.360,-1.017,0.313,66,1.100,198891292.911,0.158,0.000,-0.693,0,0,fp
vot,0.156,,,,,66,1.100,198891292.911,0.158,0.167,-0.011,0,0,fn
tt,-1.896,"[-3.87, 0.078]",1.974,-1.917,0.059,66,1.200,307775648.064,0.209,-1.000,-0.896,0,0,fn
c,-9.073,"[-17.511, -0.635]",8.438,-2.146,0.035,66,1.200,307775648.064,0.209,-6.000,-3.073,0,0,fn
s,-4.905,"[-9.764, -0.046]",4.859,-2.015,0.048,66,1.200,307775648.064,0.209,-3.000,-1.905,0,0,fn
k0,-0.933,"[-2.541, 0.676]",1.608,-1.158,0.251,66,1.200,307775648.064,0.209,0.000,-0.933,0,0,fp
k1,-1.566,"[-4.341, 1.209]",2.775,-1.126,0.264,66,1.200,307775648.064,0.209,0.000,-1.566,0,0,fp
k2,0.879,"[-1.097, 2.855]",1.976,0.888,0.378,66,1.200,307775648.064,0.209,0.000,0.879,0,0,fp
k3,0.201,"[-1.435, 1.836]",1.636,0.245,0.807,66,1.200,307775648.064,0.209,0.000,0.201,0,0,fp
k4,-1.241,"[-2.727, 0.244]",1.486,-1.668,0.100,66,1.200,307775648.064,0.209,0.000,-1.241,0,0,fp
k5,0.380,"[-1.639, 2.4]",2.019,0.376,0.708,66,1.200,307775648.064,0.209,0.000,0.380,0,0,fp
vot,0.209,,,,,66,1.200,307775648.064,0.209,0.167,0.042,0,0,fn
