stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.468,-4.170,-3.776,-0.282,1.005,-0.014,-1.712,-1.251,0.743,538912759.270,1584,0,0,0.352
norefined,2,-1.227,-4.415,-3.569,-0.396,0.765,0.006,-1.618,-1.322,0.807,486005893.408,1584,0,0,0.278
norefined,3,-1.432,-4.594,-3.272,-0.445,0.517,0.119,-1.513,-1.316,0.823,443724832.771,1584,0,0,0.312
norefined,4,-1.035,-4.758,-3.190,-0.495,0.318,0.162,-1.407,-1.328,0.879,423471634.866,1584,0,0,0.217
norefined,5,-1.423,-4.808,-2.985,-0.513,0.164,0.284,-1.294,-1.278,0.853,408844253.381,1584,0,0,0.296
norefined,6,-0.955,-4.879,-3.073,-0.524,0.067,0.315,-1.219,-1.258,0.892,398208810.316,1584,0,0,0.196
norefined,7,-1.377,-4.894,-2.901,-0.541,-0.053,0.423,-1.113,-1.207,0.850,385516988.979,1584,0,0,0.281
norefined,8,-0.907,-4.949,-3.013,-0.550,-0.130,0.443,-1.040,-1.190,0.877,380608409.317,1584,0,0,0.183
norefined,9,-1.352,-4.950,-2.856,-0.573,-0.219,0.525,-0.952,-1.151,0.822,370850985.920,1584,0,0,0.273
norefined,10,-0.879,-5.000,-2.983,-0.578,-0.275,0.531,-0.887,-1.140,0.842,369777217.428,1584,0,0,0.176
refined,11,-0.879,-5.000,-2.983,-0.578,-0.275,0.531,-0.887,-1.140,0.842,369777217.428,1584,0,0,0.176
refined,12,-1.084,-5.685,-3.029,-0.638,-0.846,0.439,0.173,-0.709,0.062,314031928.462,1584,0,0,0.191
refined,13,-1.366,-6.955,-3.705,-0.676,-1.156,0.565,0.108,-0.979,0.125,309210405.997,1584,0,0,0.196
refined,14,-1.505,-7.407,-3.969,-0.742,-1.197,0.667,0.131,-1.074,0.207,308300558.087,1584,0,0,0.203
refined,15,-1.651,-8.077,-4.338,-0.810,-1.370,0.733,0.151,-1.133,0.251,307994738.874,1584,0,0,0.204
refined,16,-1.728,-8.364,-4.503,-0.854,-1.411,0.789,0.167,-1.171,0.297,307871361.221,1584,0,0,0.207
refined,17,-1.798,-8.675,-4.678,-0.885,-1.487,0.823,0.180,-1.200,0.326,307817734.961,1584,0,0,0.207
refined,18,-1.840,-8.837,-4.770,-0.907,-1.514,0.849,0.189,-1.218,0.351,307792957.327,1584,0,0,0.208
refined,19,-1.874,-8.987,-4.855,-0.922,-1.550,0.866,0.196,-1.232,0.367,307781272.196,1584,0,0,0.209
refined,20,-1.896,-9.073,-4.905,-0.933,-1.566,0.879,0.201,-1.241,0.380,307775648.064,1584,0,0,0.209
