stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.539,-4.141,-4.236,-1.381,-0.055,1.059,-0.928,-0.740,-1.907,1307939630.346,0.372
norefined,2,-1.066,-4.196,-4.363,-1.356,-0.092,1.031,-0.976,-0.720,-1.873,856713182.740,0.254
norefined,3,-0.623,-4.306,-4.422,-1.297,-0.209,0.997,-1.017,-0.727,-1.738,810151536.991,0.145
norefined,4,-1.087,-4.319,-4.392,-1.258,-0.311,1.011,-0.984,-0.718,-1.595,791820896.845,0.252
norefined,5,-0.621,-4.413,-4.446,-1.214,-0.388,0.986,-1.018,-0.723,-1.487,763518867.333,0.141
norefined,6,-1.092,-4.415,-4.409,-1.185,-0.473,0.997,-0.983,-0.710,-1.358,745749838.728,0.247
norefined,7,-0.616,-4.499,-4.459,-1.149,-0.524,0.977,-1.011,-0.715,-1.266,733116836.973,0.137
norefined,8,-1.091,-4.494,-4.421,-1.124,-0.594,0.986,-0.974,-0.696,-1.142,709971353.793,0.243
norefined,9,-0.610,-4.573,-4.466,-1.095,-0.628,0.969,-0.997,-0.701,-1.060,711800144.356,0.133
norefined,10,-1.088,-4.563,-4.429,-1.072,-0.682,0.974,-0.961,-0.675,-0.941,681051828.563,0.238
refined,11,-1.088,-4.563,-4.429,-1.072,-0.682,0.974,-0.961,-0.675,-0.941,681051828.563,0.238
refined,12,-0.002,-1.790,0.136,-0.124,0.228,-0.281,-0.916,0.542,1.877,4423664463.396,0.001
refined,13,-0.194,-0.551,-0.622,-0.184,-0.360,0.241,-0.341,-0.165,-0.387,1063248465.965,0.352
refined,14,-0.286,-1.587,-1.084,-0.226,-0.336,0.242,-0.573,-0.030,0.235,526137482.475,0.180
refined,15,-0.405,-2.395,-1.527,-0.337,-0.285,0.291,-0.778,-0.056,0.533,485448922.966,0.169
refined,16,-0.514,-3.099,-1.874,-0.475,-0.164,0.336,-0.871,-0.112,0.717,477203715.591,0.166
refined,17,-0.608,-3.692,-2.144,-0.573,-0.056,0.383,-0.912,-0.161,0.826,474507363.162,0.165
refined,18,-0.673,-4.093,-2.322,-0.615,0.010,0.427,-0.935,-0.191,0.891,473752490.027,0.165
refined,19,-0.708,-4.298,-2.411,-0.631,0.042,0.453,-0.946,-0.207,0.925,473592587.982,0.165
refined,20,-0.723,-4.385,-2.449,-0.637,0.056,0.463,-0.951,-0.214,0.939,473566567.861,0.165
