stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.539,-4.141,-4.236,-1.381,-0.055,1.059,-0.928,-0.740,-1.907,1031013422.589,0.372
norefined,2,-1.076,-4.194,-4.387,-1.344,-0.075,1.004,-0.929,-0.697,-1.850,789668832.778,0.257
norefined,3,-0.970,-4.286,-4.529,-1.212,-0.136,0.868,-0.702,-0.582,-1.525,690794842.621,0.226
norefined,4,-1.088,-4.338,-4.588,-1.138,-0.178,0.743,-0.398,-0.485,-1.200,596336091.918,0.251
norefined,5,-0.915,-4.438,-4.614,-1.081,-0.177,0.614,-0.118,-0.411,-0.876,541401117.296,0.206
norefined,6,-1.365,-4.478,-4.471,-1.080,-0.213,0.562,-0.014,-0.398,-0.773,619611937.763,0.305
norefined,7,-0.880,-4.537,-4.564,-1.070,-0.206,0.544,-0.024,-0.374,-0.736,531106213.466,0.194
norefined,8,-1.353,-4.551,-4.434,-1.074,-0.225,0.520,0.044,-0.362,-0.687,603864548.629,0.297
norefined,9,-0.868,-4.610,-4.524,-1.064,-0.215,0.504,0.030,-0.338,-0.651,523059218.187,0.188
norefined,10,-1.345,-4.619,-4.396,-1.067,-0.230,0.485,0.090,-0.326,-0.615,591976435.485,0.291
refined,11,-0.868,-4.610,-4.524,-1.064,-0.215,0.504,0.030,-0.338,-0.651,523059218.187,0.188
refined,12,-0.396,-3.582,0.200,0.486,0.852,-0.219,0.690,-0.070,0.686,2921510931.730,0.110
refined,13,-0.179,-0.686,-0.712,-0.315,-0.281,0.048,-0.280,0.047,0.201,596059038.071,0.260
refined,14,-0.339,-1.866,-1.178,-0.271,-0.298,0.016,-0.061,0.103,0.209,327680556.363,0.182
refined,15,-0.533,-3.153,-1.801,-0.369,-0.218,0.040,0.083,0.114,0.262,281144764.492,0.169
refined,16,-0.812,-5.032,-2.642,-0.579,-0.093,0.038,0.302,0.197,0.278,262679031.333,0.161
refined,17,-1.042,-6.507,-3.285,-0.758,0.012,-0.083,0.388,0.311,0.319,259310734.036,0.160
refined,18,-1.060,-6.536,-3.315,-0.828,0.070,-0.222,0.271,0.359,0.390,258883155.886,0.162
refined,19,-1.107,-6.835,-3.455,-0.869,0.079,-0.232,0.308,0.380,0.399,258817951.987,0.162
refined,20,-1.103,-6.788,-3.441,-0.874,0.086,-0.262,0.281,0.388,0.415,258804048.042,0.162
