stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,38.463,1.727,0.000,76,0,9,3225551056.876,523059218.187
refined,85.338,1.727,0.000,76,0,9,3225551056.876,258804048.042
