attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.869,"[-1.174, -0.565]",0.304,-4.756,0.000,51.808,ngd,36,179081255.652,0.132,-1.000,0.131,0,0,fn
c,-6.222,"[-8.311, -4.132]",2.090,-4.961,0.000,51.808,ngd,36,179081255.652,0.132,-6.000,-0.222,0,0,fn
s,-2.833,"[-3.761, -1.904]",0.929,-5.082,0.000,51.808,ngd,36,179081255.652,0.132,-3.000,0.167,0,0,fn
vot,0.140,,,,,51.808,ngd,36,179081255.652,0.132,0.167,-0.027,0,0,fn
tt,-1.462,"[-1.993, -0.931]",0.531,-4.588,0.000,64.393,lm,36,172431083.423,0.130,-1.000,-0.462,0,0,fn
c,-7.465,"[-10.181, -4.748]",2.717,-4.578,0.000,64.393,lm,36,172431083.423,0.130,-6.000,-1.465,0,0,fn
s,-3.915,"[-5.29, -2.541]",1.374,-4.746,0.000,64.393,lm,36,172431083.423,0.130,-3.000,-0.915,0,0,fn
vot,0.196,,,,,64.393,lm,36,172431083.423,0.130,0.167,0.029,0,0,fn
tt,-1.330,"[-1.821, -0.839]",0.491,-4.510,0.000,119.432,ngd+lm,36,172016122.111,0.130,-1.000,-0.330,0,0,fn
c,-8.118,"[-11.13, -5.106]",3.012,-4.490,0.000,119.432,ngd+lm,36,172016122.111,0.130,-6.000,-2.118,0,0,fn
s,-4.150,"[-5.639, -2.661]",1.489,-4.643,0.000,119.432,ngd+lm,36,172016122.111,0.130,-3.000,-1.150,0,0,fn
vot,0.164,,,,,119.432,ngd+lm,36,172016122.111,0.130,0.167,-0.003,0,0,fn
