stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,42.986,2.023,0.000,76,0,9,3942725148.414,582014386.926
refined,78.033,2.023,0.000,76,0,9,3942725148.414,343382121.418
