stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,59.900,2.023,0.000,76,0,9,3471196960.575,383713297.618
refined,133.134,2.023,0.000,76,0,9,3471196960.575,183819942.429
