attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.880,"[-1.416, -0.344]",0.536,-2.976,0.014,26,0.250,4117316.913,0.052,-1.000,0.120,0,0,fn
c,-6.244,"[-9.756, -2.733]",3.511,-3.223,0.009,26,0.250,4117316.913,0.052,-6.000,-0.244,0,0,fn
s,-3.217,"[-4.99, -1.444]",1.773,-3.289,0.008,26,0.250,4117316.913,0.052,-3.000,-0.217,0,0,fn
k0,-0.557,"[-1.617, 0.504]",1.061,-0.951,0.364,26,0.250,4117316.913,0.052,0.000,-0.557,0,0,fp
k1,-0.862,"[-1.819, 0.095]",0.957,-1.633,0.134,26,0.250,4117316.913,0.052,0.000,-0.862,0,0,fp
k2,-0.050,"[-1.152, 1.053]",1.102,-0.082,0.936,26,0.250,4117316.913,0.052,0.000,-0.050,0,0,fp
k3,0.092,"[-1.383, 1.567]",1.475,0.113,0.912,26,0.250,4117316.913,0.052,0.000,0.092,0,0,fp
k4,0.061,"[-1.003, 1.125]",1.064,0.104,0.919,26,0.250,4117316.913,0.052,0.000,0.061,0,0,fp
k5,1.363,"[-0.205, 2.931]",1.568,1.576,0.146,26,0.250,4117316.913,0.052,0.000,1.363,0,0,fp
vot,0.141,,,,,26,0.250,4117316.913,0.052,0.167,-0.026,0,0,fn
tt,-0.889,"[-1.184, -0.593]",0.296,-5.108,0.000,26,0.500,20906144.351,0.066,-1.000,0.111,0,0,fn
c,-5.662,"[-7.422, -3.901]",1.761,-5.463,0.000,26,0.500,20906144.351,0.066,-6.000,0.338,0,0,fn
s,-2.567,"[-3.41, -1.723]",0.844,-5.169,0.000,26,0.500,20906144.351,0.066,-3.000,0.433,0,0,fn
k0,-0.486,"[-1.111, 0.139]",0.625,-1.321,0.197,26,0.500,20906144.351,0.066,0.000,-0.486,0,0,fp
k1,-0.081,"[-0.634, 0.471]",0.552,-0.250,0.804,26,0.500,20906144.351,0.066,0.000,-0.081,0,0,fp
k2,-0.098,"[-0.751, 0.556]",0.654,-0.253,0.802,26,0.500,20906144.351,0.066,0.000,-0.098,0,0,fp
k3,-0.100,"[-0.751, 0.55]",0.651,-0.262,0.795,26,0.500,20906144.351,0.066,0.000,-0.100,0,0,fp
k4,0.049,"[-0.511, 0.61]",0.561,0.149,0.883,26,0.500,20906144.351,0.066,0.000,0.049,0,0,fp
k5,0.122,"[-0.602, 0.846]",0.724,0.286,0.777,26,0.500,20906144.351,0.066,0.000,0.122,0,0,fp
vot,0.157,,,,,26,0.500,20906144.351,0.066,0.167,-0.010,0,0,fn
tt,-0.965,"[-1.224, -0.705]",0.260,-6.235,0.000,26,0.750,29581839.204,0.061,-1.000,0.035,0,0,fn
c,-5.980,"[-7.463, -4.498]",1.482,-6.766,0.000,26,0.750,29581839.204,0.061,-6.000,0.020,0,0,fn
s,-3.190,"[-4.083, -2.298]",0.893,-5.995,0.000,26,0.750,29581839.204,0.061,-3.000,-0.190,0,0,fn
k0,-0.563,"[-1.145, 0.019]",0.582,-1.622,0.111,26,0.750,29581839.204,0.061,0.000,-0.563,0,0,fp
k1,0.304,"[-0.345, 0.952]",0.648,0.785,0.436,26,0.750,29581839.204,0.061,0.000,0.304,0,0,fp
k2,-0.419,"[-0.957, 0.118]",0.538,-1.309,0.197,26,0.750,29581839.204,0.061,0.000,-0.419,0,0,fp
k3,-0.163,"[-0.698, 0.372]",0.535,-0.511,0.611,26,0.750,29581839.204,0.061,0.000,-0.163,0,0,fp
k4,-0.115,"[-0.434, 0.204]",0.319,-0.605,0.548,26,0.750,29581839.204,0.061,0.000,-0.115,0,0,fp
k5,0.356,"[-0.32, 1.032]",0.676,0.883,0.382,26,0.750,29581839.204,0.061,0.000,0.356,0,0,fp
vot,0.161,,,,,26,0.750,29581839.204,0.061,0.167,-0.005,0,0,fn
