stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.985,"[-2.096, 0.126]",1.111,-1.770,0.081
norefined,c,-5.769,"[-12.584, 1.046]",6.815,-1.690,0.096
norefined,s,-4.541,"[-9.436, 0.354]",4.895,-1.852,0.068
norefined,k0,1.025,"[-0.967, 3.016]",1.992,1.027,0.308
norefined,k1,-0.061,"[-2.406, 2.284]",2.345,-0.052,0.959
norefined,k2,0.962,"[-0.83, 2.754]",1.792,1.072,0.288
norefined,k3,-0.819,"[-3.335, 1.697]",2.516,-0.650,0.518
norefined,k4,0.458,"[-2.224, 3.139]",2.682,0.341,0.735
norefined,k5,1.292,"[-0.802, 3.386]",2.094,1.232,0.222
refined,tt,-0.183,"[-0.233, -0.133]",0.050,-7.331,0.000
refined,c,-1.174,"[-1.538, -0.81]",0.364,-6.439,0.000
refined,s,-0.676,"[-0.875, -0.476]",0.199,-6.768,0.000
refined,k0,0.176,"[-0.16, 0.511]",0.336,1.044,0.300
refined,k1,-0.002,"[-0.281, 0.277]",0.279,-0.012,0.990
refined,k2,0.241,"[0.001, 0.482]",0.240,2.003,0.049
refined,k3,0.515,"[0.178, 0.852]",0.337,3.046,0.003
refined,k4,-0.170,"[-0.54, 0.199]",0.369,-0.921,0.360
refined,k5,0.360,"[0.102, 0.618]",0.258,2.783,0.007
