attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.683,"[-0.891, -0.475]",0.208,-5.466,0.000,53.841,ngd,20,183217035.096,0.135,-1.000,0.317,0,0,fn
c,-5.434,"[-7.041, -3.826]",1.607,-5.632,0.000,53.841,ngd,20,183217035.096,0.135,-6.000,0.566,0,0,fn
s,-3.149,"[-4.093, -2.205]",0.944,-5.556,0.000,53.841,ngd,20,183217035.096,0.135,-3.000,-0.149,0,0,fn
vot,0.126,,,,,53.841,ngd,20,183217035.096,0.135,0.167,-0.041,0,0,fn
tt,-0.690,"[-0.881, -0.498]",0.191,-6.004,0.000,41.130,lm,20,175928373.349,0.133,-1.000,0.310,0,0,fn
c,-4.906,"[-6.229, -3.583]",1.323,-6.178,0.000,41.130,lm,20,175928373.349,0.133,-6.000,1.094,0,0,fn
s,-2.552,"[-3.231, -1.873]",0.679,-6.262,0.000,41.130,lm,20,175928373.349,0.133,-3.000,0.448,0,0,fn
vot,0.141,,,,,41.130,lm,20,175928373.349,0.133,0.167,-0.026,0,0,fn
tt,-0.737,"[-0.943, -0.53]",0.206,-5.949,0.000,94.858,ngd+lm,20,175117019.879,0.132,-1.000,0.263,0,0,fn
c,-5.053,"[-6.425, -3.68]",1.373,-6.132,0.000,94.858,ngd+lm,20,175117019.879,0.132,-6.000,0.947,0,0,fn
s,-2.611,"[-3.313, -1.91]",0.702,-6.200,0.000,94.858,ngd+lm,20,175117019.879,0.132,-3.000,0.389,0,0,fn
vot,0.146,,,,,94.858,ngd+lm,20,175117019.879,0.132,0.167,-0.021,0,0,fn
