stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.058,-4.064,-2.096,-1.557,1.340,1.405,0.268,-0.447,1.882,3103555948.186,0.507
norefined,2,-1.688,-4.228,-2.239,-1.614,1.206,1.255,0.177,-0.544,1.820,2580072017.421,0.399
norefined,3,-1.289,-4.363,-2.379,-1.667,1.053,1.148,0.084,-0.594,1.751,1944633088.711,0.295
norefined,4,-0.825,-4.474,-2.488,-1.681,0.995,1.105,0.056,-0.545,1.704,1475444293.583,0.184
norefined,5,-0.358,-4.577,-2.525,-1.596,0.960,1.116,0.061,-0.447,1.661,1122019517.002,0.078
norefined,6,-0.443,-4.677,-2.589,-1.300,0.780,1.127,0.084,-0.135,1.557,1029174751.705,0.095
norefined,7,-0.113,-4.748,-2.610,-1.085,0.689,1.149,0.166,0.124,1.473,1435513512.588,0.024
norefined,8,-0.611,-4.730,-2.597,-1.098,0.701,1.136,0.174,0.092,1.477,1025568039.424,0.129
norefined,9,-0.147,-4.783,-2.631,-1.000,0.659,1.153,0.202,0.220,1.433,1362276013.548,0.031
norefined,10,-0.645,-4.764,-2.615,-1.013,0.672,1.139,0.212,0.187,1.439,1013319850.948,0.135
refined,11,-0.645,-4.764,-2.615,-1.013,0.672,1.139,0.212,0.187,1.439,1013319850.948,0.135
refined,12,-0.198,-1.057,-0.676,0.842,-0.181,-0.562,0.651,0.889,-0.203,1559917608.782,0.187
refined,13,-0.145,-1.276,-0.611,-0.015,0.066,0.164,0.393,0.229,0.456,588205468.982,0.114
refined,14,-0.160,-1.424,-0.708,0.022,0.096,0.138,0.480,0.309,0.421,573783109.083,0.112
refined,15,-0.162,-1.444,-0.715,0.021,0.092,0.141,0.485,0.312,0.423,573607587.721,0.112
refined,16,-0.162,-1.446,-0.715,0.020,0.091,0.141,0.486,0.313,0.423,573603356.765,0.112
refined,17,-0.162,-1.446,-0.715,0.020,0.091,0.141,0.486,0.313,0.423,573603246.568,0.112
refined,18,-0.162,-1.446,-0.715,0.020,0.091,0.141,0.486,0.313,0.423,573603243.695,0.112
refined,19,-0.162,-1.446,-0.715,0.020,0.091,0.141,0.486,0.313,0.423,573603243.620,0.112
refined,20,-0.162,-1.446,-0.715,0.020,0.091,0.141,0.486,0.313,0.423,573603243.618,0.112
