attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.162,"[-0.218, -0.107]",0.056,-5.841,0.000,22,0.800,573603243.618,0.189,-1.000,0.838,0,0,fn
c,-1.446,"[-1.831, -1.062]",0.385,-7.503,0.000,22,0.800,573603243.618,0.189,-6.000,4.554,0,0,fn
s,-0.715,"[-1.011, -0.42]",0.296,-4.828,0.000,22,0.800,573603243.618,0.189,-3.000,2.285,0,0,fn
k0,0.020,"[-0.242, 0.282]",0.262,0.153,0.879,22,0.800,573603243.618,0.189,0.000,0.020,0,0,fp
k1,0.091,"[-0.234, 0.416]",0.325,0.558,0.579,22,0.800,573603243.618,0.189,0.000,0.091,0,0,fp
k2,0.141,"[-0.166, 0.447]",0.307,0.917,0.362,22,0.800,573603243.618,0.189,0.000,0.141,0,0,fp
k3,0.486,"[0.128, 0.844]",0.358,2.710,0.009,22,0.800,573603243.618,0.189,0.000,0.486,0,1,fp
k4,0.313,"[0.015, 0.611]",0.298,2.094,0.040,22,0.800,573603243.618,0.189,0.000,0.313,0,1,fp
k5,0.423,"[0.054, 0.792]",0.369,2.286,0.025,22,0.800,573603243.618,0.189,0.000,0.423,0,1,fp
vot,0.112,,,,,22,0.800,573603243.618,0.189,0.167,-0.054,0,0,fn
tt,-0.837,"[-1.219, -0.456]",0.382,-4.379,0.000,22,0.900,204926991.652,0.132,-1.000,0.163,0,0,fn
c,-5.314,"[-7.842, -2.786]",2.528,-4.196,0.000,22,0.900,204926991.652,0.132,-6.000,0.686,0,0,fn
s,-2.715,"[-4.152, -1.277]",1.437,-3.770,0.000,22,0.900,204926991.652,0.132,-3.000,0.285,0,0,fn
k0,-0.002,"[-0.53, 0.526]",0.528,-0.008,0.993,22,0.900,204926991.652,0.132,0.000,-0.002,0,0,fp
k1,0.227,"[-0.433, 0.888]",0.660,0.687,0.494,22,0.900,204926991.652,0.132,0.000,0.227,0,0,fp
k2,0.085,"[-0.499, 0.668]",0.583,0.290,0.773,22,0.900,204926991.652,0.132,0.000,0.085,0,0,fp
k3,0.080,"[-0.561, 0.72]",0.640,0.248,0.805,22,0.900,204926991.652,0.132,0.000,0.080,0,0,fp
k4,0.216,"[-0.286, 0.718]",0.502,0.861,0.393,22,0.900,204926991.652,0.132,0.000,0.216,0,0,fp
k5,0.397,"[-0.346, 1.14]",0.743,1.066,0.290,22,0.900,204926991.652,0.132,0.000,0.397,0,0,fp
vot,0.158,,,,,22,0.900,204926991.652,0.132,0.167,-0.009,0,0,fn
tt,-1.076,"[-1.521, -0.63]",0.446,-4.819,0.000,22,1.100,144392276.612,0.134,-1.000,-0.076,0,0,fn
c,-5.958,"[-8.414, -3.501]",2.457,-4.840,0.000,22,1.100,144392276.612,0.134,-6.000,0.042,0,0,fn
s,-2.769,"[-4.121, -1.416]",1.353,-4.086,0.000,22,1.100,144392276.612,0.134,-3.000,0.231,0,0,fn
k0,0.074,"[-0.486, 0.633]",0.560,0.263,0.794,22,1.100,144392276.612,0.134,0.000,0.074,0,0,fp
k1,-0.131,"[-0.747, 0.485]",0.616,-0.424,0.673,22,1.100,144392276.612,0.134,0.000,-0.131,0,0,fp
k2,-0.230,"[-0.791, 0.331]",0.561,-0.820,0.415,22,1.100,144392276.612,0.134,0.000,-0.230,0,0,fp
k3,-0.529,"[-1.165, 0.108]",0.637,-1.658,0.102,22,1.100,144392276.612,0.134,0.000,-0.529,0,0,fp
k4,0.080,"[-0.465, 0.625]",0.545,0.293,0.771,22,1.100,144392276.612,0.134,0.000,0.080,0,0,fp
k5,0.045,"[-0.666, 0.756]",0.711,0.126,0.900,22,1.100,144392276.612,0.134,0.000,0.045,0,0,fp
vot,0.181,,,,,22,1.100,144392276.612,0.134,0.167,0.014,0,0,fn
tt,-0.958,"[-1.46, -0.455]",0.503,-3.802,0.000,22,1.200,302452911.340,0.207,-1.000,0.042,0,0,fn
c,-4.805,"[-7.469, -2.14]",2.665,-3.599,0.001,22,1.200,302452911.340,0.207,-6.000,1.195,0,0,fn
s,-2.181,"[-3.68, -0.682]",1.499,-2.904,0.005,22,1.200,302452911.340,0.207,-3.000,0.819,0,0,fn
k0,0.214,"[-0.541, 0.969]",0.755,0.567,0.573,22,1.200,302452911.340,0.207,0.000,0.214,0,0,fp
k1,-0.063,"[-0.906, 0.78]",0.843,-0.150,0.881,22,1.200,302452911.340,0.207,0.000,-0.063,0,0,fp
k2,-0.029,"[-0.782, 0.724]",0.753,-0.077,0.939,22,1.200,302452911.340,0.207,0.000,-0.029,0,0,fp
k3,-0.785,"[-1.624, 0.053]",0.838,-1.870,0.066,22,1.200,302452911.340,0.207,0.000,-0.785,0,1,fp
k4,-0.093,"[-0.819, 0.633]",0.726,-0.256,0.799,22,1.200,302452911.340,0.207,0.000,-0.093,0,0,fp
k5,-0.128,"[-0.979, 0.724]",0.852,-0.299,0.766,22,1.200,302452911.340,0.207,0.000,-0.128,0,0,fp
vot,0.199,,,,,22,1.200,302452911.340,0.207,0.167,0.033,0,0,fn
