stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.065,-4.706,-2.107,0.792,0.477,1.169,-0.294,1.896,-1.970,2884412328.812,1584,0,0,-0.014
norefined,2,-0.410,-4.730,-2.120,0.756,0.404,1.124,-0.301,1.803,-2.050,1191814084.993,1584,0,0,0.087
norefined,3,-0.839,-4.755,-2.173,0.714,0.290,1.057,-0.337,1.604,-2.091,915467737.421,1584,0,0,0.177
norefined,4,-0.865,-4.822,-2.353,0.604,0.029,0.966,-0.460,1.275,-2.067,814662294.879,1584,0,0,0.179
norefined,5,-1.075,-4.938,-2.390,0.556,-0.047,1.023,-0.350,0.970,-1.794,759172780.387,1584,0,0,0.218
norefined,6,-0.795,-5.092,-2.428,0.515,-0.173,1.091,-0.312,0.767,-1.507,724079101.645,1584,0,0,0.156
norefined,7,-1.200,-5.103,-2.385,0.463,-0.111,1.138,-0.174,0.628,-1.314,715078739.569,1584,0,0,0.235
norefined,8,-0.773,-5.221,-2.408,0.394,-0.207,1.173,-0.224,0.494,-1.182,686191709.465,1584,0,0,0.148
norefined,9,-1.212,-5.201,-2.355,0.362,-0.124,1.205,-0.094,0.400,-1.042,690181057.974,1584,0,0,0.233
norefined,10,-0.767,-5.293,-2.397,0.296,-0.210,1.234,-0.148,0.272,-0.945,659632668.244,1584,0,0,0.145
refined,11,-0.767,-5.293,-2.397,0.296,-0.210,1.234,-0.148,0.272,-0.945,659632668.244,1584,0,0,0.145
refined,12,-0.601,-4.232,-1.739,-0.112,0.138,0.701,0.391,-0.946,0.332,585573364.657,1584,0,0,0.142
refined,13,-0.547,-3.578,-1.533,0.018,0.096,1.100,-0.020,-0.688,0.002,569839620.104,1584,0,0,0.153
refined,14,-0.548,-3.566,-1.526,0.033,0.120,0.975,0.008,-0.701,0.071,568995963.905,1584,0,0,0.154
refined,15,-0.543,-3.532,-1.511,0.034,0.120,0.992,0.001,-0.703,0.056,568971444.869,1584,0,0,0.154
refined,16,-0.543,-3.532,-1.512,0.035,0.121,0.987,0.001,-0.701,0.059,568970173.334,1584,0,0,0.154
refined,17,-0.543,-3.529,-1.510,0.035,0.121,0.988,0.000,-0.701,0.058,568970096.201,1584,0,0,0.154
refined,18,-0.543,-3.529,-1.510,0.035,0.121,0.987,0.000,-0.701,0.058,568970091.094,1584,0,0,0.154
refined,19,-0.543,-3.529,-1.510,0.035,0.121,0.987,0.000,-0.701,0.058,568970090.739,1584,0,0,0.154
refined,20,-0.543,-3.529,-1.510,0.035,0.121,0.987,0.000,-0.701,0.058,568970090.713,1584,0,0,0.154
