stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.900,"[-1.547, -0.253]",0.647,-2.335,0.024
norefined,c,-5.794,"[-9.525, -2.063]",3.731,-2.605,0.012
norefined,s,-2.359,"[-3.984, -0.735]",1.625,-2.436,0.019
norefined,k0,-1.479,"[-3.492, 0.535]",2.013,-1.232,0.224
norefined,k1,-0.796,"[-1.786, 0.195]",0.990,-1.347,0.184
norefined,k2,0.145,"[-0.95, 1.239]",1.095,0.222,0.825
norefined,k3,-0.929,"[-1.838, -0.02]",0.909,-1.715,0.093
norefined,k4,-0.054,"[-1.131, 1.022]",1.077,-0.084,0.933
norefined,k5,-0.972,"[-2.286, 0.341]",1.313,-1.242,0.220
refined,tt,-0.938,"[-1.288, -0.588]",0.350,-4.498,0.000
refined,c,-5.777,"[-7.903, -3.65]",2.126,-4.556,0.000
refined,s,-2.516,"[-3.53, -1.502]",1.014,-4.163,0.000
refined,k0,0.361,"[-0.253, 0.974]",0.614,0.986,0.329
refined,k1,-0.004,"[-0.389, 0.381]",0.385,-0.016,0.987
refined,k2,0.047,"[-0.479, 0.573]",0.526,0.149,0.882
refined,k3,-0.273,"[-0.707, 0.161]",0.434,-1.054,0.297
refined,k4,0.052,"[-0.471, 0.575]",0.523,0.167,0.868
refined,k5,0.302,"[-0.258, 0.862]",0.560,0.904,0.371
