stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.489,-6.514,-1.029,0.210,0.016,1.165,0.076,-0.558,0.031,1189874826.511,1584,0,0,0.075
norefined,2,-0.937,-6.460,-1.208,0.186,-0.073,1.095,0.086,-0.574,0.001,956329470.854,1584,0,0,0.145
norefined,3,-0.584,-6.453,-1.530,0.149,-0.195,1.028,0.095,-0.565,-0.025,887133659.453,1584,0,0,0.090
norefined,4,-1.052,-6.379,-1.659,0.175,-0.249,0.980,0.129,-0.532,-0.038,784733935.590,1584,0,0,0.165
norefined,5,-0.625,-6.388,-1.899,0.160,-0.334,0.939,0.145,-0.512,-0.058,761131776.574,1584,0,0,0.098
norefined,6,-1.102,-6.308,-1.988,0.200,-0.376,0.904,0.188,-0.467,-0.054,685019284.964,1584,0,0,0.175
norefined,7,-0.649,-6.326,-2.182,0.187,-0.445,0.876,0.209,-0.452,-0.073,688889698.258,1584,0,0,0.103
norefined,8,-1.132,-6.247,-2.238,0.226,-0.479,0.849,0.253,-0.406,-0.059,628122835.228,1584,0,0,0.181
norefined,9,-0.664,-6.274,-2.397,0.210,-0.537,0.833,0.276,-0.397,-0.078,644917796.169,1584,0,0,0.106
norefined,10,-1.151,-6.199,-2.429,0.247,-0.565,0.810,0.316,-0.354,-0.060,595046252.576,1584,0,0,0.186
refined,11,-1.151,-6.199,-2.429,0.247,-0.565,0.810,0.316,-0.354,-0.060,595046252.576,1584,0,0,0.186
refined,12,-0.178,-2.078,-1.350,0.513,-1.579,0.593,1.527,0.364,0.010,1268162373.408,1584,0,0,0.086
refined,13,-0.358,-2.765,-1.584,0.495,-0.977,0.425,1.025,-0.006,0.121,519954513.205,1584,0,0,0.129
refined,14,-0.608,-4.123,-2.190,0.528,-1.128,0.736,1.230,0.037,0.094,449559126.171,1584,0,0,0.148
refined,15,-0.836,-5.433,-2.713,0.326,-1.284,0.985,1.386,0.174,0.178,428441203.513,1584,0,0,0.154
refined,16,-1.109,-7.081,-3.456,0.125,-1.592,1.322,1.595,0.338,0.341,418894161.625,1584,0,0,0.157
refined,17,-1.359,-8.592,-4.152,-0.090,-1.926,1.752,1.863,0.535,0.529,415037335.892,1584,0,0,0.158
refined,18,-1.548,-9.707,-4.700,-0.290,-2.153,2.115,2.094,0.705,0.648,413514891.016,1584,0,0,0.159
refined,19,-1.706,-10.642,-5.166,-0.440,-2.347,2.407,2.274,0.831,0.740,412891739.638,1584,0,0,0.160
refined,20,-1.817,-11.292,-5.502,-0.561,-2.480,2.621,2.396,0.918,0.806,412621300.468,1584,0,0,0.161
