stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.057,-7.938,-1.169,-0.229,0.833,0.329,0.376,-1.898,1.197,1631706193.116,-0.007
norefined,2,-0.412,-7.920,-1.293,-0.250,0.832,0.292,0.380,-1.949,1.100,1188182421.833,0.052
norefined,3,-0.659,-7.829,-1.658,-0.177,0.914,0.191,0.477,-1.965,0.973,922313408.008,0.084
norefined,4,-0.883,-7.713,-2.029,-0.073,0.975,0.065,0.540,-1.952,0.855,682156532.361,0.114
norefined,5,-1.071,-7.593,-2.427,0.029,1.006,0.001,0.572,-1.899,0.703,527143172.411,0.141
norefined,6,-0.841,-7.545,-2.802,0.044,0.991,0.073,0.586,-1.794,0.509,465822488.406,0.111
norefined,7,-1.292,-7.462,-2.945,0.080,0.988,0.063,0.540,-1.747,0.392,486453559.950,0.173
norefined,8,-0.816,-7.517,-3.039,0.022,0.960,0.121,0.561,-1.702,0.343,437149207.164,0.109
norefined,9,-1.292,-7.446,-3.122,0.037,0.958,0.102,0.511,-1.672,0.251,455990939.402,0.173
norefined,10,-0.810,-7.508,-3.187,-0.024,0.927,0.146,0.521,-1.628,0.218,420635729.888,0.108
refined,11,-0.810,-7.508,-3.187,-0.024,0.927,0.146,0.521,-1.628,0.218,420635729.888,0.108
refined,12,-1.324,-9.524,-4.449,-0.650,1.378,-0.065,0.108,-0.979,0.046,342042714.914,0.139
refined,13,-0.942,-7.051,-3.359,-0.513,1.210,-0.243,-0.191,-0.689,-0.670,335616293.730,0.134
refined,14,-1.036,-7.432,-3.619,-0.699,1.118,-0.207,-0.214,-0.705,-0.481,335050587.349,0.139
refined,15,-0.911,-6.655,-3.218,-0.591,1.048,-0.231,-0.188,-0.621,-0.624,334861297.829,0.137
refined,16,-0.972,-6.939,-3.386,-0.666,1.011,-0.217,-0.175,-0.642,-0.516,334775389.591,0.140
refined,17,-0.913,-6.589,-3.202,-0.612,0.988,-0.228,-0.164,-0.604,-0.586,334739142.403,0.138
refined,18,-0.945,-6.748,-3.293,-0.648,0.975,-0.220,-0.159,-0.619,-0.531,334721964.558,0.140
refined,19,-0.917,-6.587,-3.207,-0.622,0.968,-0.225,-0.155,-0.601,-0.567,334714362.717,0.139
refined,20,-0.934,-6.671,-3.255,-0.640,0.963,-0.222,-0.153,-0.609,-0.540,334710696.562,0.140
