stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,52.168,1.727,0.000,76,0,9,3368308742.889,420635729.887
refined,67.472,1.727,0.000,76,0,9,3368308742.889,334710696.562
