stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,50.066,1.857,0.000,38,0,9,2077045589.347,125594216.083
refined,135.468,1.857,0.000,38,0,9,2077045589.347,48256626.928
