stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,99.795,1.765,0.000,57,0,9,2995631798.127,151973711.279
refined,289.024,1.765,0.000,57,0,9,2995631798.127,54276639.571
