stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,118.501,2.023,0.000,0,9,3977152061.340,235082923.350,76
refined,159.022,2.023,0.000,0,9,3977152061.340,177859807.428,76
