stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.847,"[-1.547, -0.147]",0.700,-2.416,0.018
norefined,c,-5.785,"[-9.633, -1.937]",3.848,-3.001,0.004
norefined,s,-3.293,"[-5.544, -1.042]",2.251,-2.920,0.005
norefined,k0,-0.529,"[-1.68, 0.623]",1.151,-0.916,0.363
norefined,k1,0.090,"[-0.684, 0.863]",0.773,0.231,0.818
norefined,k2,-0.120,"[-1.594, 1.354]",1.474,-0.162,0.872
norefined,k3,-0.945,"[-2.24, 0.35]",1.295,-1.457,0.150
norefined,k4,-0.609,"[-1.832, 0.614]",1.223,-0.994,0.324
norefined,k5,-0.640,"[-1.754, 0.473]",1.113,-1.148,0.255
refined,tt,-1.191,"[-1.943, -0.439]",0.752,-3.160,0.002
refined,c,-6.613,"[-10.226, -3.0]",3.613,-3.653,0.001
refined,s,-3.116,"[-4.803, -1.429]",1.687,-3.687,0.000
refined,k0,-0.068,"[-0.942, 0.805]",0.873,-0.157,0.876
refined,k1,-0.021,"[-0.629, 0.587]",0.608,-0.069,0.945
refined,k2,-0.136,"[-1.184, 0.912]",1.048,-0.259,0.796
refined,k3,-0.376,"[-1.139, 0.387]",0.763,-0.983,0.329
refined,k4,0.155,"[-0.628, 0.938]",0.783,0.396,0.693
refined,k5,-0.607,"[-1.519, 0.306]",0.913,-1.326,0.189
