attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.539,"[-2.099, -0.979]",0.560,-4.578,0.000,56.182,ngd,73,192004248.938,0.140,-1.000,-0.539,0,0,fn
c,-7.039,"[-9.666, -4.412]",2.627,-4.464,0.000,56.182,ngd,73,192004248.938,0.140,-6.000,-1.039,0,0,fn
s,-3.972,"[-5.47, -2.474]",1.498,-4.417,0.000,56.182,ngd,73,192004248.938,0.140,-3.000,-0.972,0,0,fn
vot,0.219,,,,,56.182,ngd,73,192004248.938,0.140,0.167,0.052,0,0,fn
tt,-0.865,"[-1.126, -0.603]",0.262,-5.507,0.000,47.898,lm,73,179942808.633,0.136,-1.000,0.135,0,0,fn
c,-4.459,"[-5.792, -3.126]",1.333,-5.572,0.000,47.898,lm,73,179942808.633,0.136,-6.000,1.541,0,0,fn
s,-2.369,"[-3.094, -1.644]",0.725,-5.442,0.000,47.898,lm,73,179942808.633,0.136,-3.000,0.631,0,0,fn
vot,0.194,,,,,47.898,lm,73,179942808.633,0.136,0.167,0.027,0,0,fn
tt,-0.871,"[-1.135, -0.607]",0.264,-5.498,0.000,108.731,ngd+lm,73,180108190.016,0.136,-1.000,0.129,0,0,fn
c,-4.445,"[-5.778, -3.112]",1.333,-5.555,0.000,108.731,ngd+lm,73,180108190.016,0.136,-6.000,1.555,0,0,fn
s,-2.393,"[-3.126, -1.66]",0.733,-5.439,0.000,108.731,ngd+lm,73,180108190.016,0.136,-3.000,0.607,0,0,fn
vot,0.196,,,,,108.731,ngd+lm,73,180108190.016,0.136,0.167,0.029,0,0,fn
