stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,54.813,2.023,0.000,0,9,4519171180.179,540379675.562,76
refined,85.676,2.023,0.000,0,9,4519171180.179,361280681.408,76
