stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,73.451,2.023,0.000,0,9,3710399846.846,341451978.475,76
refined,192.181,2.023,0.000,0,9,3710399846.846,138368143.943,76
