stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.014,"[-1.792, -0.236]",0.778,-2.601,0.011
norefined,c,-4.644,"[-8.165, -1.122]",3.521,-2.632,0.011
norefined,s,-2.676,"[-4.546, -0.807]",1.869,-2.858,0.006
norefined,k0,-0.675,"[-1.879, 0.529]",1.204,-1.119,0.267
norefined,k1,-0.207,"[-1.216, 0.802]",1.009,-0.409,0.684
norefined,k2,-1.681,"[-3.313, -0.05]",1.632,-2.057,0.044
norefined,k3,0.729,"[-0.292, 1.751]",1.021,1.425,0.159
norefined,k4,0.663,"[-0.896, 2.222]",1.559,0.849,0.399
norefined,k5,-0.896,"[-1.962, 0.17]",1.066,-1.678,0.098
refined,tt,-1.119,"[-1.851, -0.387]",0.732,-3.050,0.003
refined,c,-5.609,"[-8.907, -2.311]",3.298,-3.394,0.001
refined,s,-3.027,"[-4.754, -1.301]",1.727,-3.500,0.001
refined,k0,-0.282,"[-0.986, 0.421]",0.704,-0.801,0.426
refined,k1,-0.151,"[-0.953, 0.651]",0.802,-0.375,0.709
refined,k2,-0.298,"[-1.227, 0.63]",0.929,-0.641,0.524
refined,k3,0.180,"[-0.68, 1.04]",0.860,0.418,0.677
refined,k4,-0.464,"[-1.758, 0.831]",1.294,-0.715,0.477
refined,k5,0.077,"[-0.872, 1.027]",0.950,0.163,0.871
