stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.333,"[-2.189, -0.476]",0.856,-3.106,0.003
norefined,c,-6.185,"[-10.474, -1.895]",4.289,-2.878,0.005
norefined,s,-3.607,"[-5.992, -1.221]",2.385,-3.018,0.004
norefined,k0,0.058,"[-0.658, 0.773]",0.716,0.161,0.872
norefined,k1,-1.267,"[-2.224, -0.31]",0.957,-2.642,0.010
norefined,k2,-0.201,"[-1.331, 0.93]",1.131,-0.355,0.724
norefined,k3,0.740,"[-0.295, 1.774]",1.034,1.427,0.158
norefined,k4,-0.284,"[-1.237, 0.669]",0.953,-0.596,0.553
norefined,k5,-0.444,"[-1.356, 0.469]",0.913,-0.970,0.335
refined,tt,-1.204,"[-1.669, -0.739]",0.465,-5.169,0.000
refined,c,-7.186,"[-9.796, -4.577]",2.610,-5.497,0.000
refined,s,-3.481,"[-4.85, -2.112]",1.369,-5.076,0.000
refined,k0,0.101,"[-0.264, 0.466]",0.365,0.550,0.584
refined,k1,-0.087,"[-0.49, 0.316]",0.403,-0.430,0.668
refined,k2,-0.206,"[-0.816, 0.405]",0.611,-0.672,0.504
refined,k3,0.245,"[-0.243, 0.733]",0.488,1.004,0.319
refined,k4,-0.041,"[-0.563, 0.482]",0.523,-0.155,0.877
refined,k5,0.043,"[-0.446, 0.532]",0.489,0.176,0.861
