stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.393,"[-2.158, -0.627]",0.766,-3.631,0.001
norefined,c,-6.419,"[-9.995, -2.844]",3.576,-3.583,0.001
norefined,s,-2.498,"[-3.827, -1.17]",1.328,-3.754,0.000
norefined,k0,-1.440,"[-2.454, -0.426]",1.014,-2.834,0.006
norefined,k1,0.016,"[-0.649, 0.681]",0.665,0.049,0.961
norefined,k2,0.248,"[-0.61, 1.106]",0.858,0.577,0.566
norefined,k3,-0.669,"[-1.71, 0.372]",1.041,-1.282,0.204
norefined,k4,-1.237,"[-2.412, -0.062]",1.175,-2.102,0.039
norefined,k5,-1.355,"[-2.598, -0.112]",1.243,-2.175,0.033
refined,tt,-1.165,"[-1.687, -0.643]",0.522,-4.458,0.000
refined,c,-6.450,"[-9.36, -3.54]",2.910,-4.424,0.000
refined,s,-3.205,"[-4.608, -1.802]",1.403,-4.560,0.000
refined,k0,-0.106,"[-0.703, 0.491]",0.597,-0.354,0.725
refined,k1,-0.253,"[-0.816, 0.311]",0.563,-0.895,0.374
refined,k2,0.194,"[-0.402, 0.79]",0.596,0.650,0.518
refined,k3,0.186,"[-0.429, 0.801]",0.615,0.603,0.549
refined,k4,-0.033,"[-0.74, 0.674]",0.707,-0.093,0.926
refined,k5,-0.501,"[-1.189, 0.186]",0.687,-1.455,0.150
