stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.176,-6.385,-1.944,-1.938,0.090,0.171,-0.924,-1.308,-1.555,2028567473.558,-0.028
norefined,2,-0.321,-6.405,-1.921,-1.937,0.063,0.187,-0.916,-1.300,-1.527,1371162820.345,0.050
norefined,3,-0.819,-6.389,-1.914,-1.914,0.064,0.192,-0.935,-1.290,-1.504,1019450627.839,0.128
norefined,4,-1.205,-6.321,-2.107,-1.736,0.197,0.160,-0.968,-1.336,-1.426,912694531.429,0.191
norefined,5,-1.153,-6.265,-2.486,-1.493,0.351,0.111,-0.963,-1.427,-1.346,838946558.540,0.184
norefined,6,-1.192,-6.220,-2.759,-1.197,0.588,0.106,-0.830,-1.433,-1.245,791118742.874,0.192
norefined,7,-0.884,-6.242,-2.970,-0.998,0.735,0.077,-0.654,-1.402,-1.117,803234616.560,0.142
norefined,8,-1.370,-6.197,-2.954,-0.935,0.769,0.045,-0.662,-1.349,-1.069,790427267.352,0.221
norefined,9,-0.893,-6.251,-3.064,-0.931,0.781,0.033,-0.617,-1.358,-1.000,787211713.755,0.143
norefined,10,-1.379,-6.210,-3.036,-0.865,0.814,0.003,-0.620,-1.305,-0.956,783751613.219,0.222
refined,11,-1.379,-6.210,-3.036,-0.865,0.814,0.003,-0.620,-1.305,-0.956,783751613.219,0.222
refined,12,-0.509,-4.403,-2.273,0.883,0.505,-0.122,-0.019,0.820,0.369,706316058.028,0.116
refined,13,-0.252,-1.211,-0.957,-0.148,0.168,0.259,-0.082,-0.189,0.395,566783212.668,0.208
refined,14,-0.165,-1.040,-0.700,0.221,0.088,0.034,0.153,0.047,0.355,462722552.767,0.158
refined,15,-0.168,-1.002,-0.671,0.123,0.116,0.090,0.079,-0.026,0.337,444512313.459,0.168
refined,16,-0.171,-1.013,-0.682,0.126,0.116,0.090,0.082,-0.022,0.343,444396527.150,0.169
refined,17,-0.171,-1.013,-0.682,0.125,0.116,0.090,0.082,-0.023,0.343,444394895.170,0.169
refined,18,-0.171,-1.013,-0.683,0.125,0.116,0.090,0.082,-0.023,0.343,444394864.273,0.169
refined,19,-0.171,-1.013,-0.683,0.125,0.116,0.090,0.082,-0.023,0.343,444394863.558,0.169
refined,20,-0.171,-1.013,-0.683,0.125,0.116,0.090,0.082,-0.023,0.343,444394863.540,0.169
