stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,8.679,2.023,0.000,76,0,9,1697492967.881,783751613.223
refined,20.992,2.023,0.000,76,0,9,1697492967.881,444394863.541
