attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.304,"[-3.055, 0.447]",1.751,-1.350,0.207,55,0.250,9420236.779,0.069,-1.000,-0.304,1,0,fn
c,-9.653,"[-20.784, 1.479]",11.132,-1.572,0.147,55,0.250,9420236.779,0.069,-6.000,-3.653,1,0,fn
s,-3.418,"[-7.649, 0.812]",4.230,-1.465,0.174,55,0.250,9420236.779,0.069,-3.000,-0.418,1,0,fn
k0,0.438,"[-0.289, 1.165]",0.727,1.092,0.301,55,0.250,9420236.779,0.069,0.000,0.438,0,0,fp
k1,0.410,"[-3.536, 4.356]",3.946,0.188,0.854,55,0.250,9420236.779,0.069,0.000,0.410,0,0,fp
k2,0.298,"[-0.868, 1.465]",1.167,0.463,0.653,55,0.250,9420236.779,0.069,0.000,0.298,0,0,fp
k3,0.003,"[-0.892, 0.899]",0.895,0.007,0.995,55,0.250,9420236.779,0.069,0.000,0.003,0,0,fp
k4,-0.246,"[-2.539, 2.047]",2.293,-0.194,0.850,55,0.250,9420236.779,0.069,0.000,-0.246,0,0,fp
k5,-0.351,"[-1.837, 1.135]",1.486,-0.428,0.678,55,0.250,9420236.779,0.069,0.000,-0.351,0,0,fp
vot,0.135,,,,,55,0.250,9420236.779,0.069,0.167,-0.032,0,0,fn
tt,-1.054,"[-1.372, -0.737]",0.317,-5.647,0.000,55,0.500,42605863.488,0.091,-1.000,-0.054,0,0,fn
c,-6.080,"[-7.852, -4.308]",1.772,-5.829,0.000,55,0.500,42605863.488,0.091,-6.000,-0.080,0,0,fn
s,-2.844,"[-3.719, -1.97]",0.874,-5.528,0.000,55,0.500,42605863.488,0.091,-3.000,0.156,0,0,fn
k0,-0.034,"[-0.562, 0.494]",0.528,-0.109,0.914,55,0.500,42605863.488,0.091,0.000,-0.034,0,0,fp
k1,0.828,"[0.021, 1.636]",0.807,1.743,0.092,55,0.500,42605863.488,0.091,0.000,0.828,0,1,fp
k2,0.261,"[-0.491, 1.012]",0.752,0.589,0.560,55,0.500,42605863.488,0.091,0.000,0.261,0,0,fp
k3,0.057,"[-0.364, 0.478]",0.421,0.231,0.819,55,0.500,42605863.488,0.091,0.000,0.057,0,0,fp
k4,0.312,"[-0.103, 0.726]",0.415,1.277,0.212,55,0.500,42605863.488,0.091,0.000,0.312,0,0,fp
k5,-0.440,"[-0.903, 0.024]",0.464,-1.611,0.118,55,0.500,42605863.488,0.091,0.000,-0.440,0,0,fp
vot,0.173,,,,,55,0.500,42605863.488,0.091,0.167,0.007,0,0,fn
tt,-1.105,"[-1.393, -0.818]",0.287,-6.457,0.000,55,0.750,60986174.843,0.089,-1.000,-0.105,0,0,fn
c,-6.761,"[-8.593, -4.929]",1.832,-6.190,0.000,55,0.750,60986174.843,0.089,-6.000,-0.761,0,0,fn
s,-3.134,"[-3.95, -2.318]",0.816,-6.440,0.000,55,0.750,60986174.843,0.089,-3.000,-0.134,0,0,fn
k0,-0.096,"[-0.547, 0.355]",0.451,-0.357,0.723,55,0.750,60986174.843,0.089,0.000,-0.096,0,0,fp
k1,0.529,"[-0.119, 1.178]",0.648,1.370,0.177,55,0.750,60986174.843,0.089,0.000,0.529,0,0,fp
k2,0.503,"[-0.058, 1.063]",0.560,1.505,0.139,55,0.750,60986174.843,0.089,0.000,0.503,0,0,fp
k3,0.012,"[-0.385, 0.408]",0.396,0.050,0.960,55,0.750,60986174.843,0.089,0.000,0.012,0,0,fp
k4,0.546,"[0.161, 0.93]",0.385,2.377,0.021,55,0.750,60986174.843,0.089,0.000,0.546,0,1,fp
k5,-0.570,"[-1.008, -0.132]",0.438,-2.183,0.034,55,0.750,60986174.843,0.089,0.000,-0.570,0,1,fp
vot,0.163,,,,,55,0.750,60986174.843,0.089,0.167,-0.003,0,0,fn
