stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,30.345,1.765,0.000,0,9,1941362464.087,290203691.097,57
refined,30.345,1.765,0.000,0,9,1941362464.087,290203691.097,57
