stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.220,"[-1.687, -0.753]",0.467,-4.439,0.000
norefined,c,-6.120,"[-8.646, -3.593]",2.526,-4.116,0.000
norefined,s,-3.121,"[-4.409, -1.832]",1.288,-4.115,0.000
norefined,k0,-0.677,"[-2.17, 0.816]",1.493,-0.770,0.447
norefined,k1,0.112,"[-0.52, 0.745]",0.633,0.302,0.765
norefined,k2,0.493,"[-0.531, 1.518]",1.025,0.818,0.420
norefined,k3,-0.525,"[-1.459, 0.408]",0.934,-0.956,0.347
norefined,k4,-0.444,"[-1.098, 0.209]",0.653,-1.155,0.258
norefined,k5,0.574,"[0.077, 1.07]",0.497,1.962,0.059
refined,tt,-1.285,"[-1.677, -0.894]",0.391,-5.578,0.000
refined,c,-7.387,"[-9.606, -5.167]",2.220,-5.655,0.000
refined,s,-3.589,"[-4.816, -2.362]",1.227,-4.970,0.000
refined,k0,-0.202,"[-1.15, 0.746]",0.948,-0.362,0.720
refined,k1,0.117,"[-0.301, 0.536]",0.418,0.477,0.637
refined,k2,-0.214,"[-0.853, 0.426]",0.639,-0.568,0.574
refined,k3,-0.428,"[-1.087, 0.231]",0.659,-1.104,0.279
refined,k4,-0.065,"[-0.706, 0.576]",0.641,-0.172,0.865
refined,k5,0.413,"[0.016, 0.81]",0.397,1.769,0.087
