attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.670,"[-1.122, -0.218]",0.452,-2.687,0.023,52,0.250,7742763.451,0.056,-1.000,0.330,0,0,fn
c,-3.276,"[-5.284, -1.267]",2.008,-2.956,0.014,52,0.250,7742763.451,0.056,-6.000,2.724,0,0,fn
s,-0.987,"[-1.908, -0.066]",0.921,-1.943,0.081,52,0.250,7742763.451,0.056,-3.000,2.013,0,0,fn
k0,0.932,"[0.017, 1.847]",0.915,1.846,0.095,52,0.250,7742763.451,0.056,0.000,0.932,0,1,fp
k1,-0.761,"[-1.491, -0.03]",0.730,-1.887,0.088,52,0.250,7742763.451,0.056,0.000,-0.761,0,1,fp
k2,-1.552,"[-2.853, -0.251]",1.301,-2.162,0.056,52,0.250,7742763.451,0.056,0.000,-1.552,0,1,fp
k3,0.758,"[-0.476, 1.991]",1.233,1.114,0.292,52,0.250,7742763.451,0.056,0.000,0.758,0,0,fp
k4,-0.585,"[-1.425, 0.256]",0.841,-1.260,0.236,52,0.250,7742763.451,0.056,0.000,-0.585,0,0,fp
k5,0.490,"[-0.003, 0.984]",0.493,1.802,0.102,52,0.250,7742763.451,0.056,0.000,0.490,0,0,fp
vot,0.205,,,,,52,0.250,7742763.451,0.056,0.167,0.038,0,0,fn
tt,-1.285,"[-1.677, -0.894]",0.391,-5.578,0.000,52,0.500,25728785.152,0.068,-1.000,-0.285,0,0,fn
c,-7.387,"[-9.606, -5.167]",2.220,-5.655,0.000,52,0.500,25728785.152,0.068,-6.000,-1.387,0,0,fn
s,-3.589,"[-4.816, -2.362]",1.227,-4.970,0.000,52,0.500,25728785.152,0.068,-3.000,-0.589,0,0,fn
k0,-0.202,"[-1.15, 0.746]",0.948,-0.362,0.720,52,0.500,25728785.152,0.068,0.000,-0.202,0,0,fp
k1,0.117,"[-0.301, 0.536]",0.418,0.477,0.637,52,0.500,25728785.152,0.068,0.000,0.117,0,0,fp
k2,-0.214,"[-0.853, 0.426]",0.639,-0.568,0.574,52,0.500,25728785.152,0.068,0.000,-0.214,0,0,fp
k3,-0.428,"[-1.087, 0.231]",0.659,-1.104,0.279,52,0.500,25728785.152,0.068,0.000,-0.428,0,0,fp
k4,-0.065,"[-0.706, 0.576]",0.641,-0.172,0.865,52,0.500,25728785.152,0.068,0.000,-0.065,0,0,fp
k5,0.413,"[0.016, 0.81]",0.397,1.769,0.087,52,0.500,25728785.152,0.068,0.000,0.413,0,1,fp
vot,0.174,,,,,52,0.500,25728785.152,0.068,0.167,0.007,0,0,fn
tt,-1.479,"[-2.024, -0.933]",0.546,-4.545,0.000,52,0.750,60933287.331,0.095,-1.000,-0.479,0,0,fn
c,-8.761,"[-11.97, -5.552]",3.209,-4.579,0.000,52,0.750,60933287.331,0.095,-6.000,-2.761,0,0,fn
s,-4.056,"[-5.791, -2.32]",1.736,-3.919,0.000,52,0.750,60933287.331,0.095,-3.000,-1.056,0,0,fn
k0,0.063,"[-0.923, 1.049]",0.986,0.108,0.915,52,0.750,60933287.331,0.095,0.000,0.063,0,0,fp
k1,-0.021,"[-0.546, 0.503]",0.525,-0.068,0.946,52,0.750,60933287.331,0.095,0.000,-0.021,0,0,fp
k2,-0.804,"[-1.614, 0.006]",0.810,-1.665,0.102,52,0.750,60933287.331,0.095,0.000,-0.804,0,0,fp
k3,-0.401,"[-1.261, 0.459]",0.860,-0.782,0.438,52,0.750,60933287.331,0.095,0.000,-0.401,0,0,fp
k4,-0.059,"[-0.9, 0.782]",0.841,-0.117,0.907,52,0.750,60933287.331,0.095,0.000,-0.059,0,0,fp
k5,0.312,"[-0.261, 0.885]",0.573,0.912,0.366,52,0.750,60933287.331,0.095,0.000,0.312,0,0,fp
vot,0.169,,,,,52,0.750,60933287.331,0.095,0.167,0.002,0,0,fn
