stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,50.380,2.347,0.000,0,9,855467889.727,18460059.573,19
refined,121.651,2.347,0.000,0,9,855467889.727,7742763.451,19
