stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,67.007,1.765,0.000,0,9,1631767644.039,120302567.587,57
refined,137.491,1.765,0.000,0,9,1631767644.039,60933287.330,57
