stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,60.922,1.857,0.000,0,9,1150780621.294,57808522.556,38
refined,140.899,1.857,0.000,0,9,1150780621.294,25728785.152,38
