stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.036,"[-1.557, -0.515]",0.521,-3.972,0.000
norefined,c,-4.166,"[-6.57, -1.762]",2.404,-3.459,0.001
norefined,s,-2.002,"[-3.217, -0.788]",1.215,-3.290,0.002
norefined,k0,-0.224,"[-1.217, 0.769]",0.993,-0.451,0.654
norefined,k1,0.633,"[0.033, 1.233]",0.600,2.105,0.039
norefined,k2,-0.690,"[-1.548, 0.169]",0.858,-1.604,0.114
norefined,k3,0.258,"[-0.347, 0.863]",0.605,0.852,0.397
norefined,k4,-0.360,"[-1.266, 0.547]",0.907,-0.792,0.431
norefined,k5,-1.167,"[-1.981, -0.352]",0.814,-2.860,0.006
refined,tt,-0.950,"[-1.27, -0.63]",0.320,-5.929,0.000
refined,c,-5.618,"[-7.455, -3.78]",1.837,-6.103,0.000
refined,s,-2.852,"[-3.809, -1.895]",0.957,-5.949,0.000
refined,k0,-0.124,"[-0.742, 0.494]",0.618,-0.401,0.689
refined,k1,0.161,"[-0.184, 0.506]",0.345,0.930,0.356
refined,k2,-0.079,"[-0.485, 0.327]",0.406,-0.387,0.700
refined,k3,-0.019,"[-0.39, 0.352]",0.371,-0.101,0.920
refined,k4,0.071,"[-0.464, 0.607]",0.536,0.266,0.791
refined,k5,-0.264,"[-0.656, 0.129]",0.393,-1.341,0.184
