attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.695,"[-0.912, -0.478]",0.217,-6.396,0.000,18,0.150,124089000.661,0.116,-1.000,0.305,0,0,fn
c,-4.265,"[-5.544, -2.986]",1.279,-6.657,0.000,18,0.150,124089000.661,0.116,-6.000,1.735,0,0,fn
s,-2.233,"[-2.891, -1.575]",0.658,-6.774,0.000,18,0.150,124089000.661,0.116,-3.000,0.767,0,0,fn
k0,-0.022,"[-0.512, 0.469]",0.490,-0.088,0.930,18,0.150,124089000.661,0.116,0.000,-0.022,0,0,fp
k1,-0.057,"[-0.332, 0.218]",0.275,-0.412,0.682,18,0.150,124089000.661,0.116,0.000,-0.057,0,0,fp
k2,-0.233,"[-0.577, 0.11]",0.343,-1.356,0.180,18,0.150,124089000.661,0.116,0.000,-0.233,0,0,fp
k3,0.224,"[-0.089, 0.538]",0.314,1.428,0.158,18,0.150,124089000.661,0.116,0.000,0.224,0,0,fp
k4,-0.407,"[-0.856, 0.042]",0.449,-1.811,0.075,18,0.150,124089000.661,0.116,0.000,-0.407,0,1,fp
k5,0.215,"[-0.119, 0.55]",0.335,1.284,0.204,18,0.150,124089000.661,0.116,0.000,0.215,0,0,fp
vot,0.163,,,,,18,0.150,124089000.661,0.116,0.167,-0.004,0,0,fn
tt,-0.929,"[-1.22, -0.638]",0.291,-6.377,0.000,18,0.200,119643669.738,0.110,-1.000,0.071,0,0,fn
c,-5.983,"[-7.755, -4.211]",1.772,-6.739,0.000,18,0.200,119643669.738,0.110,-6.000,0.017,0,0,fn
s,-2.921,"[-3.808, -2.034]",0.887,-6.573,0.000,18,0.200,119643669.738,0.110,-3.000,0.079,0,0,fn
k0,0.288,"[-0.31, 0.886]",0.598,0.962,0.339,18,0.200,119643669.738,0.110,0.000,0.288,0,0,fp
k1,0.103,"[-0.228, 0.433]",0.330,0.619,0.538,18,0.200,119643669.738,0.110,0.000,0.103,0,0,fp
k2,0.045,"[-0.355, 0.444]",0.399,0.225,0.823,18,0.200,119643669.738,0.110,0.000,0.045,0,0,fp
k3,-0.210,"[-0.595, 0.176]",0.386,-1.084,0.282,18,0.200,119643669.738,0.110,0.000,-0.210,0,0,fp
k4,-0.010,"[-0.549, 0.529]",0.539,-0.037,0.971,18,0.200,119643669.738,0.110,0.000,-0.010,0,0,fp
k5,-0.237,"[-0.644, 0.17]",0.407,-1.162,0.249,18,0.200,119643669.738,0.110,0.000,-0.237,0,0,fp
vot,0.155,,,,,18,0.200,119643669.738,0.110,0.167,-0.011,0,0,fn
tt,-0.950,"[-1.27, -0.63]",0.320,-5.929,0.000,18,0.250,130042736.354,0.117,-1.000,0.050,0,0,fn
c,-5.618,"[-7.455, -3.78]",1.837,-6.103,0.000,18,0.250,130042736.354,0.117,-6.000,0.382,0,0,fn
s,-2.852,"[-3.809, -1.895]",0.957,-5.949,0.000,18,0.250,130042736.354,0.117,-3.000,0.148,0,0,fn
k0,-0.124,"[-0.742, 0.494]",0.618,-0.401,0.689,18,0.250,130042736.354,0.117,0.000,-0.124,0,0,fp
k1,0.161,"[-0.184, 0.506]",0.345,0.930,0.356,18,0.250,130042736.354,0.117,0.000,0.161,0,0,fp
k2,-0.079,"[-0.485, 0.327]",0.406,-0.387,0.700,18,0.250,130042736.354,0.117,0.000,-0.079,0,0,fp
k3,-0.019,"[-0.39, 0.352]",0.371,-0.101,0.920,18,0.250,130042736.354,0.117,0.000,-0.019,0,0,fp
k4,0.071,"[-0.464, 0.607]",0.536,0.266,0.791,18,0.250,130042736.354,0.117,0.000,0.071,0,0,fp
k5,-0.264,"[-0.656, 0.129]",0.393,-1.341,0.184,18,0.250,130042736.354,0.117,0.000,-0.264,0,0,fp
vot,0.169,,,,,18,0.250,130042736.354,0.117,0.167,0.002,0,0,fn
