stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,44.679,2.023,0.000,0,9,2628036118.219,375341519.068,76
refined,143.000,2.023,0.000,0,9,2628036118.219,130042736.354,76
