stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,43.049,2.023,0.000,0,9,2590698421.243,381956831.380,76
refined,147.979,2.023,0.000,0,9,2590698421.243,124089000.661,76
