stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.663,"[-1.162, -0.164]",0.499,-2.217,0.030
norefined,c,-4.516,"[-7.621, -1.41]",3.106,-2.425,0.018
norefined,s,-1.954,"[-3.254, -0.654]",1.300,-2.508,0.015
norefined,k0,-0.666,"[-1.707, 0.376]",1.041,-1.066,0.290
norefined,k1,0.404,"[-0.706, 1.513]",1.109,0.607,0.546
norefined,k2,0.514,"[-0.339, 1.367]",0.853,1.005,0.319
norefined,k3,-0.255,"[-0.969, 0.46]",0.714,-0.594,0.554
norefined,k4,-0.026,"[-0.879, 0.828]",0.853,-0.050,0.960
norefined,k5,0.246,"[-0.282, 0.773]",0.528,0.776,0.441
refined,tt,-0.568,"[-0.939, -0.197]",0.371,-2.556,0.013
refined,c,-2.849,"[-4.752, -0.945]",1.904,-2.496,0.015
refined,s,-1.684,"[-2.588, -0.78]",0.904,-3.107,0.003
refined,k0,-0.916,"[-1.773, -0.058]",0.858,-1.781,0.079
refined,k1,-0.708,"[-1.723, 0.307]",1.015,-1.163,0.249
refined,k2,0.795,"[0.012, 1.579]",0.784,1.693,0.095
refined,k3,-0.046,"[-0.676, 0.584]",0.630,-0.122,0.903
refined,k4,0.007,"[-0.717, 0.732]",0.725,0.017,0.987
refined,k5,-0.259,"[-0.722, 0.205]",0.464,-0.931,0.355
