stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.114,-6.489,-3.545,0.459,-0.875,-1.745,-1.042,-0.061,-0.112,1528271367.544,1584,0,0,0.326
norefined,2,-1.632,-6.574,-3.636,0.452,-0.913,-1.743,-1.023,-0.045,-0.095,794522773.668,1584,0,0,0.248
norefined,3,-1.150,-6.659,-3.713,0.447,-0.927,-1.700,-0.987,-0.036,-0.061,542598428.326,1584,0,0,0.173
norefined,4,-1.332,-6.795,-3.552,0.542,-0.862,-1.523,-0.645,-0.059,0.042,485935837.356,1584,0,0,0.196
norefined,5,-0.903,-6.922,-3.553,0.568,-0.851,-1.374,-0.498,-0.051,0.114,515860028.582,1584,0,0,0.130
norefined,6,-1.379,-6.904,-3.473,0.606,-0.797,-1.328,-0.409,-0.026,0.154,463576702.765,1584,0,0,0.200
norefined,7,-0.901,-6.991,-3.523,0.607,-0.800,-1.245,-0.367,-0.005,0.197,500696948.643,1584,0,0,0.129
norefined,8,-1.379,-6.966,-3.446,0.640,-0.748,-1.199,-0.287,0.020,0.234,446673247.900,1584,0,0,0.198
norefined,9,-0.897,-7.044,-3.503,0.639,-0.754,-1.125,-0.262,0.042,0.269,489044452.222,1584,0,0,0.127
norefined,10,-1.377,-7.014,-3.427,0.669,-0.704,-1.080,-0.189,0.065,0.304,433752628.734,1584,0,0,0.196
refined,11,-1.377,-7.014,-3.427,0.669,-0.704,-1.080,-0.189,0.065,0.304,433752628.734,1584,0,0,0.196
refined,12,-0.198,-2.289,-1.036,0.423,-0.103,0.638,0.645,0.997,0.081,2168904412.505,1584,0,0,0.086
refined,13,-0.247,-1.974,-0.771,0.359,-0.083,0.095,-0.114,0.273,-0.064,507991842.197,1584,0,0,0.125
refined,14,-0.410,-2.902,-1.389,0.626,-0.034,0.060,-0.089,0.288,-0.085,398953263.596,1584,0,0,0.141
refined,15,-0.629,-4.018,-2.037,0.944,-0.178,-0.027,-0.073,0.220,0.111,371270771.442,1584,0,0,0.156
refined,16,-0.764,-4.624,-2.379,0.986,-0.286,-0.065,-0.022,0.199,0.236,366878107.668,1584,0,0,0.165
refined,17,-0.789,-4.759,-2.436,0.861,-0.275,-0.064,0.010,0.214,0.196,366057262.997,1584,0,0,0.166
refined,18,-0.820,-4.933,-2.513,0.846,-0.262,-0.059,0.011,0.201,0.186,365820894.646,1584,0,0,0.166
refined,19,-0.830,-4.993,-2.535,0.808,-0.243,-0.055,0.020,0.197,0.168,365733139.776,1584,0,0,0.166
refined,20,-0.841,-5.060,-2.565,0.801,-0.232,-0.052,0.021,0.190,0.163,365698949.647,1584,0,0,0.166
