attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.817,"[-1.299, -0.335]",0.482,-2.828,0.006,10.205,ngd,59,274026768.288,0.166,-1.000,0.183,0,0,fn
c,-5.486,"[-8.475, -2.497]",2.989,-3.062,0.003,10.205,ngd,59,274026768.288,0.166,-6.000,0.514,0,0,fn
s,-2.818,"[-4.571, -1.065]",1.753,-2.681,0.009,10.205,ngd,59,274026768.288,0.166,-3.000,0.182,0,0,fn
k0,0.035,"[-0.556, 0.625]",0.590,0.098,0.922,10.205,ngd,59,274026768.288,0.166,0.000,0.035,0,0,fp
k1,0.346,"[-0.216, 0.909]",0.563,1.027,0.308,10.205,ngd,59,274026768.288,0.166,0.000,0.346,0,0,fp
k2,-0.029,"[-0.759, 0.701]",0.730,-0.066,0.948,10.205,ngd,59,274026768.288,0.166,0.000,-0.029,0,0,fp
k3,-0.247,"[-0.977, 0.483]",0.730,-0.564,0.574,10.205,ngd,59,274026768.288,0.166,0.000,-0.247,0,0,fp
k4,-0.869,"[-1.876, 0.138]",1.007,-1.439,0.155,10.205,ngd,59,274026768.288,0.166,0.000,-0.869,0,0,fp
k5,0.877,"[-0.065, 1.819]",0.942,1.552,0.125,10.205,ngd,59,274026768.288,0.166,0.000,0.877,0,0,fp
vot,0.149,,,,,10.205,ngd,59,274026768.288,0.166,0.167,-0.018,0,0,fn
tt,-0.920,"[-1.302, -0.538]",0.382,-4.018,0.000,10.211,lm,59,189714742.849,0.138,-1.000,0.080,0,0,fn
c,-5.320,"[-7.569, -3.071]",2.249,-3.946,0.000,10.211,lm,59,189714742.849,0.138,-6.000,0.680,0,0,fn
s,-2.336,"[-3.327, -1.345]",0.991,-3.932,0.000,10.211,lm,59,189714742.849,0.138,-3.000,0.664,0,0,fn
k0,0.409,"[-0.074, 0.891]",0.482,1.414,0.162,10.211,lm,59,189714742.849,0.138,0.000,0.409,0,0,fp
k1,-0.160,"[-0.624, 0.304]",0.464,-0.577,0.566,10.211,lm,59,189714742.849,0.138,0.000,-0.160,0,0,fp
k2,-0.605,"[-1.265, 0.054]",0.659,-1.531,0.130,10.211,lm,59,189714742.849,0.138,0.000,-0.605,0,0,fp
k3,0.624,"[-0.007, 1.255]",0.631,1.648,0.104,10.211,lm,59,189714742.849,0.138,0.000,0.624,0,0,fp
k4,-0.490,"[-1.234, 0.254]",0.744,-1.098,0.276,10.211,lm,59,189714742.849,0.138,0.000,-0.490,0,0,fp
k5,0.315,"[-0.302, 0.932]",0.617,0.852,0.397,10.211,lm,59,189714742.849,0.138,0.000,0.315,0,0,fp
vot,0.173,,,,,10.211,lm,59,189714742.849,0.138,0.167,0.006,0,0,fn
tt,-0.924,"[-1.307, -0.54]",0.384,-4.015,0.000,20.869,ngd+lm,59,189714053.416,0.138,-1.000,0.076,0,0,fn
c,-5.340,"[-7.6, -3.08]",2.260,-3.942,0.000,20.869,ngd+lm,59,189714053.416,0.138,-6.000,0.660,0,0,fn
s,-2.344,"[-3.339, -1.349]",0.995,-3.930,0.000,20.869,ngd+lm,59,189714053.416,0.138,-3.000,0.656,0,0,fn
k0,0.411,"[-0.073, 0.895]",0.484,1.417,0.161,20.869,ngd+lm,59,189714053.416,0.138,0.000,0.411,0,0,fp
k1,-0.163,"[-0.628, 0.302]",0.465,-0.586,0.560,20.869,ngd+lm,59,189714053.416,0.138,0.000,-0.163,0,0,fp
k2,-0.609,"[-1.27, 0.053]",0.662,-1.533,0.130,20.869,ngd+lm,59,189714053.416,0.138,0.000,-0.609,0,0,fp
k3,0.628,"[-0.005, 1.262]",0.634,1.655,0.103,20.869,ngd+lm,59,189714053.416,0.138,0.000,0.628,0,0,fp
k4,-0.493,"[-1.239, 0.253]",0.746,-1.103,0.274,20.869,ngd+lm,59,189714053.416,0.138,0.000,-0.493,0,0,fp
k5,0.317,"[-0.302, 0.935]",0.619,0.855,0.396,20.869,ngd+lm,59,189714053.416,0.138,0.000,0.317,0,0,fp
vot,0.173,,,,,20.869,ngd+lm,59,189714053.416,0.138,0.167,0.006,0,0,fn
