stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,115.726,2.023,0.000,0,9,3111538730.186,188061771.477,76
refined,206.725,2.023,0.000,0,9,3111538730.186,108155656.376,76
