stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,46.315,1.857,0.000,0,9,1312174705.273,85353046.218,38
refined,113.995,1.857,0.000,0,9,1312174705.273,36070743.730,38
