stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,80.912,1.765,0.000,0,9,1816623178.820,112338323.047,57
refined,162.966,1.765,0.000,0,9,1816623178.820,57567888.359,57
