attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.233,"[-1.982, -0.484]",0.749,-2.747,0.008,8.648,ngd,97,352840096.164,0.190,-1.000,-0.233,0,0,fn
c,-7.564,"[-11.984, -3.144]",4.420,-2.854,0.006,8.648,ngd,97,352840096.164,0.190,-6.000,-1.564,0,0,fn
s,-3.281,"[-5.509, -1.052]",2.229,-2.455,0.017,8.648,ngd,97,352840096.164,0.190,-3.000,-0.281,0,0,fn
k0,1.036,"[-0.088, 2.16]",1.124,1.537,0.129,8.648,ngd,97,352840096.164,0.190,0.000,1.036,0,0,fp
k1,-0.347,"[-1.576, 0.881]",1.229,-0.472,0.639,8.648,ngd,97,352840096.164,0.190,0.000,-0.347,0,0,fp
k2,-0.617,"[-1.769, 0.536]",1.152,-0.893,0.375,8.648,ngd,97,352840096.164,0.190,0.000,-0.617,0,0,fp
k3,-1.324,"[-2.536, -0.113]",1.212,-1.823,0.073,8.648,ngd,97,352840096.164,0.190,0.000,-1.324,0,1,fp
k4,0.022,"[-1.068, 1.113]",1.090,0.034,0.973,8.648,ngd,97,352840096.164,0.190,0.000,0.022,0,0,fp
k5,0.418,"[-0.721, 1.556]",1.138,0.612,0.543,8.648,ngd,97,352840096.164,0.190,0.000,0.418,0,0,fp
vot,0.163,,,,,8.648,ngd,97,352840096.164,0.190,0.167,-0.004,0,0,fn
tt,0.968,"[-2.259, 4.195]",3.227,0.500,0.618,9.025,lm,97,7634481557.046,0.883,-1.000,1.968,1,0,fn
c,-7.888,"[-35.442, 19.666]",27.554,-0.477,0.635,9.025,lm,97,7634481557.046,0.883,-6.000,-1.888,1,0,fn
s,-1.867,"[-7.918, 4.184]",6.051,-0.515,0.609,9.025,lm,97,7634481557.046,0.883,-3.000,1.133,1,0,fn
k0,1.079,"[-5.246, 7.404]",6.325,0.285,0.777,9.025,lm,97,7634481557.046,0.883,0.000,1.079,0,0,fp
k1,-0.137,"[-6.41, 6.137]",6.274,-0.036,0.971,9.025,lm,97,7634481557.046,0.883,0.000,-0.137,0,0,fp
k2,-0.337,"[-4.692, 4.018]",4.355,-0.129,0.898,9.025,lm,97,7634481557.046,0.883,0.000,-0.337,0,0,fp
k3,-1.801,"[-7.882, 4.279]",6.081,-0.494,0.623,9.025,lm,97,7634481557.046,0.883,0.000,-1.801,0,0,fp
k4,0.550,"[-5.173, 6.273]",5.723,0.160,0.873,9.025,lm,97,7634481557.046,0.883,0.000,0.550,0,0,fp
k5,1.065,"[-4.466, 6.596]",5.531,0.321,0.749,9.025,lm,97,7634481557.046,0.883,0.000,1.065,0,0,fp
vot,-0.123,,,,,9.025,lm,97,7634481557.046,0.883,0.167,-0.289,0,0,fn
tt,-1.420,"[-2.087, -0.754]",0.667,-3.553,0.001,17.681,ngd+lm,97,196897684.578,0.142,-1.000,-0.420,0,0,fn
c,-9.041,"[-13.331, -4.751]",4.290,-3.515,0.001,17.681,ngd+lm,97,196897684.578,0.142,-6.000,-3.041,0,0,fn
s,-4.834,"[-7.185, -2.483]",2.351,-3.430,0.001,17.681,ngd+lm,97,196897684.578,0.142,-3.000,-1.834,0,0,fn
k0,0.002,"[-0.731, 0.735]",0.733,0.005,0.996,17.681,ngd+lm,97,196897684.578,0.142,0.000,0.002,0,0,fp
k1,0.379,"[-0.565, 1.324]",0.944,0.670,0.505,17.681,ngd+lm,97,196897684.578,0.142,0.000,0.379,0,0,fp
k2,0.689,"[-0.381, 1.758]",1.069,1.074,0.287,17.681,ngd+lm,97,196897684.578,0.142,0.000,0.689,0,0,fp
k3,-0.463,"[-1.343, 0.418]",0.880,-0.877,0.384,17.681,ngd+lm,97,196897684.578,0.142,0.000,-0.463,0,0,fp
k4,0.412,"[-0.519, 1.343]",0.931,0.738,0.463,17.681,ngd+lm,97,196897684.578,0.142,0.000,0.412,0,0,fp
k5,-0.096,"[-1.191, 0.998]",1.094,-0.147,0.884,17.681,ngd+lm,97,196897684.578,0.142,0.000,-0.096,0,0,fp
vot,0.157,,,,,17.681,ngd+lm,97,196897684.578,0.142,0.167,-0.010,0,0,fn
