stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,28.858,1.727,0.000,0,9,3105984534.962,636928334.190,76
refined,35.965,1.727,0.000,0,9,3105984534.962,532656973.710,76
