stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,62.112,2.023,0.000,0,9,2988528063.731,319853616.223,76
refined,142.960,2.023,0.000,0,9,2988528063.731,147920943.341,76
