stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,48.239,2.023,0.000,0,9,3545966915.265,474068742.110,76
refined,68.010,2.023,0.000,0,9,3545966915.265,349851383.849,76
