stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.842,-5.011,-3.829,-1.016,-0.416,0.617,-1.192,-1.935,-0.968,629846784.412,1584,0,0,0.168
norefined,2,-1.305,-5.029,-3.709,-0.963,-0.450,0.605,-1.159,-1.822,-1.014,399926005.638,1584,0,0,0.260
norefined,3,-1.471,-5.217,-3.501,-0.678,-0.515,0.571,-1.053,-1.627,-1.109,403214955.473,1584,0,0,0.282
norefined,4,-0.987,-5.311,-3.565,-0.654,-0.493,0.540,-1.062,-1.635,-1.085,419274308.709,1584,0,0,0.186
norefined,5,-1.441,-5.322,-3.430,-0.565,-0.529,0.539,-1.020,-1.525,-1.131,369026628.553,1584,0,0,0.271
norefined,6,-0.957,-5.411,-3.497,-0.545,-0.500,0.507,-1.029,-1.535,-1.100,396613076.795,1584,0,0,0.177
norefined,7,-1.416,-5.417,-3.367,-0.461,-0.533,0.503,-0.989,-1.430,-1.142,341730997.602,1584,0,0,0.261
norefined,8,-0.932,-5.500,-3.437,-0.447,-0.499,0.470,-0.999,-1.441,-1.105,377728497.098,1584,0,0,0.169
norefined,9,-1.394,-5.503,-3.311,-0.368,-0.526,0.465,-0.959,-1.340,-1.143,319853616.224,1584,0,0,0.253
norefined,10,-0.911,-5.581,-3.384,-0.359,-0.488,0.432,-0.969,-1.354,-1.100,362027789.814,1584,0,0,0.163
refined,11,-1.394,-5.503,-3.311,-0.368,-0.526,0.465,-0.959,-1.340,-1.143,319853616.224,1584,0,0,0.253
refined,12,-0.755,-4.422,-2.064,-0.421,-0.397,-0.582,0.446,0.160,0.071,182543820.463,1584,0,0,0.171
refined,13,-0.944,-5.121,-2.568,-0.260,-0.468,-0.443,0.231,-0.175,0.127,149002778.075,1584,0,0,0.184
refined,14,-0.950,-5.046,-2.592,-0.229,-0.427,-0.321,0.157,-0.179,0.152,147972801.097,1584,0,0,0.188
refined,15,-0.966,-5.109,-2.636,-0.239,-0.440,-0.342,0.150,-0.176,0.154,147925734.916,1584,0,0,0.189
refined,16,-0.963,-5.089,-2.628,-0.236,-0.434,-0.331,0.146,-0.174,0.155,147921609.618,1584,0,0,0.189
refined,17,-0.965,-5.097,-2.633,-0.237,-0.437,-0.334,0.147,-0.174,0.155,147921040.701,1584,0,0,0.189
refined,18,-0.964,-5.094,-2.631,-0.237,-0.436,-0.333,0.146,-0.174,0.155,147920957.937,1584,0,0,0.189
refined,19,-0.965,-5.096,-2.632,-0.237,-0.436,-0.333,0.146,-0.174,0.155,147920945.270,1584,0,0,0.189
refined,20,-0.964,-5.095,-2.632,-0.237,-0.436,-0.333,0.146,-0.174,0.155,147920943.343,1584,0,0,0.189
