stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,17.702,2.347,0.000,19,0,9,689233530.193,40706148.968
refined,36.983,2.347,0.000,19,0,9,689233530.193,20103012.581
