stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.294,"[-2.606, 0.018]",1.312,-1.676,0.105
norefined,c,-6.500,"[-13.299, 0.299]",6.799,-1.624,0.115
norefined,s,-3.872,"[-7.348, -0.396]",3.476,-1.893,0.068
norefined,k0,0.672,"[-0.546, 1.891]",1.219,0.937,0.356
norefined,k1,0.089,"[-1.055, 1.232]",1.143,0.132,0.896
norefined,k2,-1.210,"[-2.93, 0.51]",1.720,-1.195,0.242
norefined,k3,0.408,"[-0.649, 1.465]",1.057,0.656,0.517
norefined,k4,0.780,"[-0.621, 2.182]",1.402,0.946,0.352
norefined,k5,0.396,"[-2.225, 3.018]",2.622,0.257,0.799
refined,tt,-1.121,"[-1.578, -0.665]",0.456,-4.175,0.000
refined,c,-7.424,"[-10.168, -4.68]",2.744,-4.598,0.000
refined,s,-3.210,"[-4.48, -1.94]",1.270,-4.294,0.000
refined,k0,0.102,"[-0.451, 0.654]",0.552,0.313,0.757
refined,k1,0.097,"[-0.418, 0.611]",0.514,0.320,0.751
refined,k2,0.028,"[-0.643, 0.7]",0.672,0.072,0.943
refined,k3,-0.162,"[-0.749, 0.426]",0.587,-0.468,0.644
refined,k4,0.285,"[-0.264, 0.835]",0.549,0.883,0.385
refined,k5,0.719,"[-0.235, 1.673]",0.954,1.281,0.210
