stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.805,-5.545,-4.637,1.090,1.048,-0.765,1.037,1.257,0.713,292505394.535,0.326
norefined,2,-1.354,-5.661,-4.717,1.026,0.922,-0.834,1.017,1.221,0.690,115396358.249,0.239
norefined,3,-0.881,-5.769,-4.743,1.009,0.830,-0.883,1.031,1.170,0.683,56094624.147,0.153
norefined,4,-0.966,-6.001,-4.456,0.998,0.568,-0.845,1.109,1.063,0.817,44135740.243,0.161
norefined,5,-0.633,-6.194,-4.248,1.054,0.502,-0.788,1.074,0.886,0.941,68650401.015,0.102
norefined,6,-1.118,-6.169,-4.252,0.957,0.445,-0.784,1.051,0.883,0.925,43486915.202,0.181
norefined,7,-0.647,-6.283,-4.203,0.990,0.423,-0.810,1.007,0.793,0.943,62936371.620,0.103
norefined,8,-1.134,-6.245,-4.213,0.902,0.370,-0.794,0.997,0.798,0.935,41880570.942,0.182
norefined,9,-0.665,-6.358,-4.146,0.955,0.361,-0.817,0.956,0.715,0.960,59533594.981,0.105
norefined,10,-1.152,-6.311,-4.161,0.873,0.311,-0.795,0.952,0.724,0.956,40706148.968,0.183
refined,11,-1.152,-6.311,-4.161,0.873,0.311,-0.795,0.952,0.724,0.956,40706148.968,0.183
refined,12,-0.503,-3.459,-1.583,0.755,-1.204,0.550,-0.468,-0.780,0.011,48075562.943,0.145
refined,13,-0.731,-4.390,-2.548,1.134,-1.194,-0.518,-0.353,-0.191,0.311,22553720.102,0.166
refined,14,-0.890,-5.485,-2.937,1.237,-1.185,-0.556,-0.450,0.021,0.268,21221615.461,0.162
refined,15,-1.067,-6.678,-3.384,1.451,-1.528,-0.927,-0.859,0.336,0.177,20583740.051,0.160
refined,16,-1.428,-8.993,-4.413,1.842,-2.169,-1.402,-1.485,0.676,0.119,20246684.383,0.159
refined,17,-1.651,-10.505,-5.110,1.982,-2.475,-1.543,-1.894,0.998,0.129,20126280.600,0.157
refined,18,-1.630,-10.462,-5.045,1.896,-2.343,-1.446,-1.863,1.081,0.133,20104381.545,0.156
refined,19,-1.927,-12.351,-5.967,2.220,-2.878,-1.706,-2.349,1.285,0.139,20103012.581,0.156
refined,20,-1.570,-10.196,-4.851,1.762,-2.128,-1.316,-1.783,1.151,0.150,20144011.795,0.154
